alias,mature,safe,range
vox_plr_2_heal_revived_pos_0,You may be the one keeping us alive!,You may be the one keeping us alive!,1600
vox_plr_2_heal_revived_pos_1,"You fight with ferocity, my friend.","You fight with ferocity, my friend.",1600
vox_plr_2_hear_samantha_1_0,Her name is Samantha. We will hear her again. Over and~over. She will not stop.,Her name is Samantha. We will hear her again. Over and~over. She will not stop.,1600
vox_plr_2_hear_samantha_2_0,"I do not intend to follow my former friend into insanity.~Besides, I know what you really are, Samantha.","I do not intend to follow my former friend into insanity.~Besides, I know what you really are, Samantha.",1600
vox_plr_2_hear_samantha_3_0,"Your twisted games mean nothing to me, Samantha.","Your twisted games mean nothing to me, Samantha.",1600
vox_plr_2_heroes_confer_0,Her words drove my friend insane. He became convinced that~her voice held a message from the ancients. She claims to|be trapped in a mystical realm known as Agartha.,Her words drove my friend insane. He became convinced that~her voice held a message from the ancients. She claims to|be trapped in a mystical realm known as Agartha.,1600
vox_plr_2_kill_close_0,Keep off me!,Keep off me!,1600
vox_plr_2_kill_close_1,Nein! I will not submit!,Nein! I will not submit!,1600
vox_plr_2_kill_close_2,Why do you insist on getting so close?,Why do you insist on getting so close?,1600
vox_plr_2_kill_close_3,You seem drawn to me.,You seem drawn to me.,1600
vox_plr_2_kill_close_4,I am not ready or willing to die!,I am not ready or willing to die!,1600
vox_plr_2_kill_close_5,This is what happens when you get too close.,This is what happens when you get too close.,1600
vox_plr_2_kill_damaged_0,I will not become one of you!,I will not become one of you!,1600
vox_plr_2_kill_damaged_1,"You touch me, you die!","You touch me, you die!",1600
vox_plr_2_kill_damaged_2,"Keep your far, wretched hands away from me!","Keep your far, wretched hands away from me!",1600
vox_plr_2_kill_damaged_3,I was provoked!,I was provoked!,1600
vox_plr_2_kill_damaged_4,You are not the first I have killed! You will not be the~last!,You are not the first I have killed! You will not be the~last!,1600
vox_plr_2_kill_drone_0,"You are functioning perfectly, Maxis!","You are functioning perfectly, Maxis!",1600
vox_plr_2_kill_drone_1,"I will put things right, my friend. You will live again.","I will put things right, my friend. You will live again.",1600
vox_plr_2_kill_drone_2,"Stay close, Maxis! We need your help!","Stay close, Maxis! We need your help!",1600
vox_plr_2_kill_explo_0,The fire will consume you completely!,The fire will consume you completely!,1600
vox_plr_2_kill_explo_1,The heat from their burning flesh warms my heart.,The heat from their burning flesh warms my heart.,1600
vox_plr_2_kill_explo_2,"I do not think they could have survived that. If they did,~they're in more trouble than we thought.","I do not think they could have survived that. If they did,~they're in more trouble than we thought.",1600
vox_plr_2_kill_explo_3,Fire is my favorite way to dispose of unwanted specimens.,Fire is my favorite way to dispose of unwanted specimens.,1600
vox_plr_2_kill_explo_4,"At least it was over quickly. Well, after those final~moments of utter agony.","At least it was over quickly. Well, after those final~moments of utter agony.",1600
vox_plr_2_kill_fire_0,"The fires of hell, harnessed by science!","The fires of the underworld, harnessed by science.",1600
vox_plr_2_kill_fire_1,The heat will silence your screams forever.,The heat will silence your screams forever.,1600
vox_plr_2_kill_fire_2,The power of the Elemental Staffs will ensure Germany's~victory!,The power of the Elemental Staffs will ensure Germany's~victory!,1600
vox_plr_2_kill_fire_3,The elemental flames will burn forever. We cannot be~stopped.,The elemental flames will burn forever. We cannot be~stopped.,1600
vox_plr_2_kill_fire_4,"Now reduced to ash, you will return to the earth!","Now reduced to ash, you will return to the earth!",1600
vox_plr_2_kill_fire_upgrade_0,Prometheus himself bestowed upon us the gift of fire!,Prometheus himself bestowed upon us the gift of fire!,1600
vox_plr_2_kill_fire_upgrade_1,The day approaches when science will master all elemental~forces.,The day approaches when science will master all elemental~forces.,1600
vox_plr_2_kill_fire_upgrade_2,"The ancient knowledge, harnessed by the power of research.","The ancient knowledge, harnessed by the power of research.",1600
vox_plr_2_kill_fire_upgrade_3,I ignite even the ground beneath your feet!,I ignite even the ground beneath your feet!,1600
vox_plr_2_kill_fire_upgrade_4,Only primitives dare to defy my knowledge.,Only primitives dare to defy my knowledge.,1600
vox_plr_2_kill_headshot_0,Wir haben eine Seele!,Wir haben eine Seele!,1600
vox_plr_2_kill_headshot_1,I know others will take your place!,I know others will take your place!,1600
vox_plr_2_kill_headshot_2,"I have practiced with these weapons for a long time, you~know.","I have practiced with these weapons for a long time, you~know.",1600
vox_plr_2_kill_headshot_3,You can fall down now!,You can fall down now!,1600
vox_plr_2_kill_headshot_4,The need to survive is making me a better marksman.,The need to survive is making me a better marksman.,1600
vox_plr_2_kill_headshot_5,"Oh, I think I got a little lucky with that one.","Oh, I think I got a little lucky with that one.",1600
vox_plr_2_kill_headshot_6,Didn't even know what hit you.,Didn't even know what hit you.,1600
vox_plr_2_kill_headshot_7,I wish you'd all die so easily!,I wish you'd all die so easily!,1600
vox_plr_2_kill_headshot_8,That severed the cerebral cortex. I'm a doctor. I know~these things.,That severed the cerebral cortex. I'm a doctor. I know~these things.,1600
vox_plr_2_kill_ice_0,Do you feel the blood in your veins become ice?,Do you feel the blood in your veins become ice?,1600
vox_plr_2_kill_ice_1,"Once this energy is weaponized, the robots will march~across the face of the Earth.","Once this energy is weaponized, the robots will march~across the face of the Earth.",1600
vox_plr_2_kill_ice_2,Every atom that's in your body is transformed to~crystalline.,Every atom that's in your body is transformed to~crystalline.,1600
vox_plr_2_kill_ice_3,Such rapid change in temperature has never been known in~all of human history.,Such rapid change in temperature has never been known in~all of human history.,1600
vox_plr_2_kill_ice_upgrade_0,An energized blast is capable of freezing the ground~itself!,An energized blast is capable of freezing the ground~itself!,1600
vox_plr_2_kill_ice_upgrade_1,"Maxis, old friend, your work was not in vain.","Maxis, old friend, your work was not in vain.",1600
vox_plr_2_kill_ice_upgrade_2,"Combined with the 115, the water will freeze all that it~touches.","Combined with the 115, the water will freeze all that it~touches.",1600
vox_plr_2_kill_ice_upgrade_3,"When charged, the resonant energy creates an unstoppable~roll of ice.","When charged, the resonant energy creates an unstoppable~roll of ice.",1600
vox_plr_2_kill_ice_upgrade_4,See how 115 allows the elements to form a burst of~directed energy.,See how 115 allows the elements to form a burst of~directed energy.,1600
vox_plr_2_kill_insta_0,I will fight to the death! Yours!,I will fight to the death! Yours!,1600
vox_plr_2_kill_insta_1,You must be punished!,You must be punished!,1600
vox_plr_2_kill_insta_2,Do you see how strong I am?,Do you see how strong I am?,1600
vox_plr_2_kill_insta_3,Die quickly and painfully!,Die quickly and painfully!,1600
vox_plr_2_kill_insta_4,Like a knife through butter!,Like a knife through butter!,1600
vox_plr_2_kill_light_0,115 bestows the power of the heavens upon this staff.,115 bestows the power of the heavens upon this staff.,1600
vox_plr_2_kill_light_1,"Electricity, Giver and Taker of Life!","Electricity, Giver and Taker of Life!",1600
vox_plr_2_kill_light_2,The power of the staff is but a glimpse of the future.,The power of the staff is but a glimpse of the future.,1600
vox_plr_2_kill_light_3,"Yeah, see how the elements may fuse the armies of~tomorrow.","Yeah, see how the elements may fuse the armies of~tomorrow.",1600
vox_plr_2_kill_light_4,Nothing can withstand the flood of energy that flows from~this stuff.,Nothing can withstand the flood of energy that flows from~this stuff.,1600
vox_plr_2_kill_light_upgrade_0,"If I survive, the staff's potential for weaponization~would be unlimited!","If I survive, the staff's potential for weaponization~would be unlimited!",1600
vox_plr_2_kill_light_upgrade_1,"As the molecules in your body vibrate, the lightning~energy will tear you asunder.","As the molecules in your body vibrate, the lightning~energy will tear you asunder.",1600
vox_plr_2_kill_light_upgrade_2,"Energy cannot be destroyed, only transferred.","Energy cannot be destroyed, only transferred.",1600
vox_plr_2_kill_light_upgrade_3,May you be united in deaths!,May you be united in deaths!,1600
vox_plr_2_kill_light_upgrade_4,"Long after you are gone, the lightning's energy will~continue to flow.","Long after you are gone, the lightning's energy will~continue to flow.",1600
vox_plr_2_kill_one_inch_0,You will not take me!,You will not take me!,1600
vox_plr_2_kill_one_inch_1,Do not dare look at me!,Do not dare look at me!,1600
vox_plr_2_kill_one_inch_2,And our fight has a bitter end!,And our fight has a bitter end!,1600
vox_plr_2_kill_one_inch_3,Your bones break at my touch!,Your bones break at my touch!,1600
vox_plr_2_kill_one_inch_4,My will be done!,My will be done!,1600
vox_plr_2_kill_ray_0,Do you feel the power of Element 115?,Do you feel the power of Element 115?,1600
vox_plr_2_kill_ray_1,You are but primitives. I am a genius!,You are but primitives. I am a genius!,1600
vox_plr_2_kill_ray_2,"One by one, all will fall!","One by one, all will fall!",1600
vox_plr_2_kill_ray_3,"You crave my blood, I spill yours!","You crave my blood, I spill yours!",1600
vox_plr_2_kill_ray_4,Nothing can stop me. Nothing!,Nothing can stop me. Nothing!,1600
vox_plr_2_kill_raymk2_0,This weapon is the shape of things to come!,This weapon is the shape of things to come!,1600
vox_plr_2_kill_raymk2_1,How could Maxis have kept this development secret?,How could Maxis have kept this development secret?,1600
vox_plr_2_kill_raymk2_2,The boundaries of science are limited only by imagination.,The boundaries of science are limited only by imagination.,1600
vox_plr_2_kill_raymk2_3,Even the undead cannot escape the future.,Even the undead cannot escape the future.,1600
vox_plr_2_kill_raymk2_4,To defy me is to defy science!,To defy me is to defy science!,1600
vox_plr_2_kill_streak_0,I will not succumb to your sickness!,I will not succumb to your sickness!,1600
vox_plr_2_kill_streak_1,Each and every one of you has died before! Do it again!,Each and every one of you has died before! Do it again!,1600
vox_plr_2_kill_streak_2,I will kill you all again!,I will kill you all again!,1600
vox_plr_2_kill_streak_3,You will not prevent me from reaching Agartha!,You will not prevent me from reaching Agartha!,1600
vox_plr_2_kill_streak_4,Get out of my way! I have much to do!,Get out of my way! I have much to do!,1600
vox_plr_2_kill_streak_5,"Are you watching me, Samantha? Are you?","Are you watching me, Samantha? Are you?",1600
vox_plr_2_kill_streak_6,I'm beginning to get a taste for slaughter!,I'm beginning to get a taste for slaughter!,1600
vox_plr_2_kill_tank_0,The flamethrower should dissuade them from getting too~close.,The flamethrower should dissuade them from getting too~close.,1600
vox_plr_2_kill_tank_1,"Without the flamethrower, they could overrun this tank~within seconds.","Without the flamethrower, they could overrun this tank~within seconds.",1600
vox_plr_2_kill_tank_2,Ha! The undead cannot withstand the blast of the~Flammenwerfer!,Ha! The undead cannot withstand the blast of the~Flammenwerfer!,1600
vox_plr_2_kill_wind_0,The air itself is mine to manipulate.,The air itself is mine to manipulate.,1600
vox_plr_2_kill_wind_1,"The wind may be invisible, but its power undeniable.","The wind may be invisible, but its power undeniable.",1600
vox_plr_2_kill_wind_2,The Elemental Staffs may fuel our armies for all eternity.,The Elemental Staffs may fuel our armies for all eternity.,1600
vox_plr_2_kill_wind_3,The air strains to contain the energy of 115.,The air strains to contain the energy of 115.,1600
vox_plr_2_kill_wind_4,Maxis was right. He knew the true power of the Staffs.,Maxis was right. He knew the true power of the Staffs.,1600
vox_plr_2_kill_wind_upgrade_0,"With this power, Germany's ships will one day sail the~skies as they do the seas.","With this power, Germany's ships will one day sail the~skies as they do the seas.",1600
vox_plr_2_kill_wind_upgrade_1,He who holds the staff is immune to the coming storm.,He who holds the staff is immune to the coming storm.,1600
vox_plr_2_kill_wind_upgrade_2,The Gathering Storm heralds only your death.,The Gathering Storm heralds only your death.,1600
vox_plr_2_kill_wind_upgrade_3,Do not fight the inevitable. The storm will take you.,Do not fight the inevitable. The storm will take you.,1600
vox_plr_2_kill_wind_upgrade_4,Nothing can outrun the wind.,Nothing can outrun the wind.,1600
vox_plr_2_lockdown_generic_0,This object will only stabilize when the 115 generators~are operational.,This object will only stabilize when the 115 generators~are operational.,1600
vox_plr_2_maxis_drone_3_0,"Here, I am here, my friend. I was able to preserve your~mind before you succumbed to the sickness.","Here, I am here, my friend. I was able to preserve your~mind before you succumbed to the sickness.",1600
vox_plr_2_maxis_drone_5_0,"We can put everything right, Maxis. You must understand~that I had no other choice. So much of our work has been|lost in battle.","We can put everything right, Maxis. You must understand~that I had no other choice. So much of our work has been|lost in battle.",1600
vox_plr_2_mech_defeated_0,"He may be gone, but there will be others.","He may be gone, but there will be others.",1600
vox_plr_2_mech_defeated_1,I had feared we would not survive that fight.,I had feared we would not survive that fight.,1600
vox_plr_2_mech_defeated_2,Our victory will be fleeting.,Our victory will be fleeting.,1600
vox_plr_2_miss_tank_0,Nein! I am left alone!,Nein! I am left alone!,1600
vox_plr_2_miss_tank_1,You did not give me fair warning!,You did not give me fair warning!,1600
vox_plr_2_miss_tank_2,Come back! Do not leave me!,Come back! Do not leave me!,1600
vox_plr_2_multiple_mechs_0,We may not be able to survive this combined attack.,We may not be able to survive this combined attack.,1600
vox_plr_2_multiple_mechs_1,They are learning to attack in greater numbers.,They are learning to attack in greater numbers.,1600
vox_plr_2_multiple_mechs_2,We must repel this armored horde!,We must repel this armored horde!,1600
vox_plr_2_nomoney_generic_0,"Evidently, I lack the necessary funding.","Evidently, I lack the necessary funding.",1600
vox_plr_2_nomoney_generic_1,"You want money now, Samantha?","You want money now, Samantha?",1600
vox_plr_2_nomoney_generic_2,I will have to leave this for the moment.,I will have to leave this for the moment.,1600
vox_plr_2_nomoney_generic_3,I suppose it is inevitable that a black market thrives in~such desperate times.,I suppose it is inevitable that a black market thrives in~such desperate times.,1600
vox_plr_2_nomoney_generic_4,I have nothing to offer.,I have nothing to offer.,1600
vox_plr_2_oh_shit_0,The undead are all around. Where are my allies?,The undead are all around. Where are my allies?,1600
vox_plr_2_oh_shit_1,I am in need of help! I am in need of help!,I am in need of help! I am in need of help!,1600
vox_plr_2_oh_shit_2,They are trying to surround me!,They are trying to surround me!,1600
vox_plr_2_oh_shit_3,"Someone, please, help me!","Someone, please, help me!",1600
vox_plr_2_oh_shit_4,No! Stay back! I'm warning you!,No! Stay back! I'm warning you!,1600
vox_plr_2_oh_shit_5,I must stay strong. Focused.,I must stay strong. Focused.,1600
vox_plr_2_oh_shit_6,Nein! I will not submit!,Nein! I will not submit!,1600
vox_plr_2_oh_shit_7,Ah! I will not let you consume me!,Ah! I will not let you consume me!,1600
vox_plr_2_oh_shit_8,But all I had is quickly disappearing.,But all I had is quickly disappearing.,1600
vox_plr_2_oh_shit_9,I fear my demise may be imminent.,I fear my demise may be imminent.,1600
vox_plr_2_outcome_no_generic_0,I think we have failed.,I think we have failed.,1600
vox_plr_2_outcome_no_generic_1,No good came from this.,No good came from this.,1600
vox_plr_2_outcome_no_generic_2,What did we do wrong?,What did we do wrong?,1600
vox_plr_2_outcome_yes_generic_0,Clearly we must have achieved something.,Clearly we must have achieved something.,1600
vox_plr_2_outcome_yes_generic_1,The outcome of our actions remains a mystery.,The outcome of our actions remains a mystery.,1600
vox_plr_2_outcome_yes_generic_2,There are always consequences.,There are always consequences.,1600
vox_plr_2_pap_arm_0,So much better. Always so much better.,So much better. Always so much better.,1600
vox_plr_2_pap_arm_1,If only Maxis had lived to see this functioning.,If only Maxis had lived to see this functioning.,1600
vox_plr_2_pap_arm_2,Perhaps further upgrades may be possible.,Perhaps further upgrades may be possible.,1600
vox_plr_2_pap_arm_3,Science will one day explain all of this.,Science will one day explain all of this.,1600
vox_plr_2_pap_arm_4,The machine functions just as Maxis predicted.,The machine functions just as Maxis predicted.,1600
vox_plr_2_perk_jugga_0,I feel stronger already!,I feel stronger already!,1600
vox_plr_2_perk_mule_0,Another mysterious portion. What purpose to this one?,Another mysterious portion. What purpose to this one?,1600
vox_plr_2_perk_one_inch_0,"If I must fight barehanded, this is the way.","If I must fight barehanded, this is the way.",1600
vox_plr_2_perk_one_inch_1,Such power belongs in my hands.,Such power belongs in my hands.,1600
vox_plr_2_perk_one_inch_2,"With one touch, I will strike them down.","With one touch, I will strike them down.",1600
vox_plr_2_perk_revive_0,Perhaps this will offer me something of a second chance.,Perhaps this will offer me something of a second chance.,1600
vox_plr_2_perk_speed_0,"While this may well speed up my life, I can only hope that~it does not also hasten my demise.","While this may well speed up my life, I can only hope that~it does not also hasten my demise.",1600
vox_plr_2_perk_stamine_0,I will run like the wind. I may even outrun it.,I will run like the wind. I may even outrun it.,1600
vox_plr_2_perk_wonder_0,A refreshing change.,A refreshing change.,1600
vox_plr_2_pickup_brain_0,"Hold on, Maxis. I did not remove your brain without good~reason.","Hold on, Maxis. I did not remove your brain without good~reason.",1600
vox_plr_2_pickup_crystal_0,Only with the crystal can the true power of the staffs be~revealed.,Only with the crystal can the true power of the staffs be~revealed.,1600
vox_plr_2_pickup_fire_0,Perhaps only I know just how powerful the staffs really~are.,Perhaps only I know just how powerful the staffs really~are.,1600
vox_plr_2_pickup_generic_0,"Hmm, I may need this later.","Hmm, I may need this later.",1600
vox_plr_2_pickup_generic_1,Such objects should not be left lying around.,Such objects should not be left lying around.,1600
vox_plr_2_pickup_generic_2,I wish to keep this.,I wish to keep this.,1600
vox_plr_2_pickup_generic_3,No doubt this will have some purpose.,No doubt this will have some purpose.,1600
vox_plr_2_pickup_generic_4,I will keep this for now.,I will keep this for now.,1600
vox_plr_2_pickup_gramophone_0,Yet another remnant of Maxis' descent into madness.,Yet another remnant of Maxis' descent into madness.,1600
vox_plr_2_pickup_ice_0,"This stuff is mine, Samantha.","This stuff is mine, Samantha.",1600
vox_plr_2_pickup_light_0,I know this staff holds great power.,I know this staff holds great power.,1600
vox_plr_2_pickup_record_0,"Before his demise, Maxis grew obsessed with these~recordings.","Before his demise, Maxis grew obsessed with these~recordings.",1600
vox_plr_2_pickup_shovel_0,The Shovel can uncover many things hidden from view.,The Shovel can uncover many things hidden from view.,1600
vox_plr_2_pickup_staff_part_0,One of Maxis' broken staff pieces.,One of Maxis' broken staff pieces.,1600
vox_plr_2_pickup_staff_part_1,The staff parts are scattered across the site.,The staff parts are scattered across the site.,1600
vox_plr_2_pickup_staff_part_2,It is but a fragment of the staff.,It is but a fragment of the staff.,1600
vox_plr_2_pickup_wind_0,"Soon, the undead will fall like autumn leaves.","Soon, the undead will fall like autumn leaves.",1600
vox_plr_2_place_gramophone_0,Maxis tried many songs before he discovered the key.,Maxis tried many songs before he discovered the key.,1600
vox_plr_2_powerup_ammo_0,"Well, well, Samantha. Feeling generous, are we?","Well, well, Samantha. Feeling generous, are we?",1600
vox_plr_2_powerup_ammo_1,We have ammo! Thank the heavens!,We have ammo! Thank the heavens!,1600
vox_plr_2_powerup_ammo_2,"Our ammunition shortages are at an end. For the time~being, at least.","Our ammunition shortages are at an end. For the time~being, at least.",1600
vox_plr_2_powerup_firesale_0,The powers that be have chosen to present us with an~opportunity.,The powers that be have chosen to present us with an~opportunity.,1600
vox_plr_2_powerup_firesale_1,"We must act quickly, before our chance for free firearms~has passed!","We must act quickly, before our chance for free firearms~has passed!",1600
vox_plr_2_powerup_firesale_2,"Now, find the box! Quickly!","Now, find the box! Quickly!",1600
vox_plr_2_powerup_insta_0,My strength is temporarily enhanced!,My strength is temporarily enhanced!,1600
vox_plr_2_powerup_insta_1,"I can hear you, Samantha. I know what you're doing.","I can hear you, Samantha. I know what you're doing.",1600
vox_plr_2_powerup_insta_2,"At last, my physical strength matches my intellect.","At last, my physical strength matches my intellect.",1600
vox_plr_2_powerup_nuke_0,I doubt any of them will have survived the blast.,I doubt any of them will have survived the blast.,1600
vox_plr_2_powerup_nuke_1,That's what I call an explosion!,That's what I call an explosion!,1600
vox_plr_2_powerup_nuke_2,An explosion of such magnitude should surely have injured~us too.,An explosion of such magnitude should surely have injured~us too.,1600
vox_plr_2_powerup_zombie_blood_0,"I feel unclean, contaminated.","I feel unclean, contaminated.",1600
vox_plr_2_powerup_zombie_blood_1,Just as Maxis predicted. They think I am one of them.,Just as Maxis predicted. They think I am one of them.,1600
vox_plr_2_powerup_zombie_blood_2,It's almost like they do not know I am here.,It's almost like they do not know I am here.,1600
vox_plr_2_purge_robot_0,We are about to be ejected.,We are about to be ejected.,1600
vox_plr_2_rebuild_boards_0,I consider this to be the very definition of an exercise~in futility.,I consider this to be the very definition of an exercise~in futility.,1600
vox_plr_2_rebuild_boards_1,These wooden boards will not hold them for long.,These wooden boards will not hold them for long.,1600
vox_plr_2_recapture_initiated_0,One of the 115 generators is under attack.,One of the 115 generators is under attack.,1600
vox_plr_2_recapture_initiated_1,Quickly! We cannot allow the generator to be overrun!,Quickly! We cannot allow the generator to be overrun!,1600
vox_plr_2_recapture_prevented_0,They will try again. They always do.,They will try again. They always do.,1600
vox_plr_2_recapture_prevented_1,They know the advantages the generators provide us.,They know the advantages the generators provide us.,1600
vox_plr_2_respond_maxis_1_0,"During our excavations, we uncovered this ancient box. We~have no idea of its origins. But what we do know is that|somehow it contains weapons we can use to aid our fight~for survival.","During our excavations, we uncovered this ancient box. We~have no idea of its origins. But what we do know is that|somehow it contains weapons we can use to aid our fight~for survival.",1600
vox_plr_2_respond_maxis_5_0,It is not a simple matter. The nearby conversion generator~must be activated before the box can be unlocked.,It is not a simple matter. The nearby conversion generator~must be activated before the box can be unlocked.,1600
vox_plr_2_revive_player_0,Thank you for not leaving me to be devoured.,Thank you for not leaving me to be devoured.,1600
vox_plr_2_revive_player_1,"Ah, I thought my life was ending.","Ah, I thought my life was ending.",1600
vox_plr_2_revive_player_2,"I was careless, that is all.","I was careless, that is all.",1600
vox_plr_2_revive_player_3,Your assistance is most appreciated.,Your assistance is most appreciated.,1600
vox_plr_2_revive_player_4,That was a little too close.,That was a little too close.,1600
vox_plr_2_roaming_zombies_0,We can't let them take the generator!,We can't let them take the generator!,1600
vox_plr_2_roaming_zombies_1,They know what they are doing. They seek out the~generators.,They know what they are doing. They seek out the~generators.,1600
vox_plr_2_robot_crush_golden_0,Thank goodness this helmet protected my brain.,Thank goodness this helmet protected my brain.,1600
vox_plr_2_robot_crush_mech_0,"Act quickly, while he is stuck in the mud!","Act quickly, while he is stuck in the mud!",1600
vox_plr_2_robot_crush_player_0,Help me! I was almost killed!,Help me! I was almost killed!,1600
vox_plr_2_robot_crush_player_1,Someone help me!,Someone help me!,1600
vox_plr_2_robot_crush_zombie_0,The undead do not realize that the robot cares not where~it steps.,The undead do not realize that the robot cares not where~it steps.,1600
vox_plr_2_rspnd_drone_revive_0,"Thank you, Maxis. You know I would do the same for you.","Thank you, Maxis. You know I would do the same for you.",1600
vox_plr_2_rspnd_drone_revive_1,"Once again, Maxis, our lives and deaths are intertwined.","Once again, Maxis, our lives and deaths are intertwined.",1600
vox_plr_2_rspnd_drone_revive_2,"Good work, Maxis. The revival operation was successful.","Good work, Maxis. The revival operation was successful.",1600
vox_plr_2_rspnd_mech_grab_0,Let me go!,Let me go!,1600
vox_plr_2_rspnd_mech_grab_1,Someone help me!,Someone help me!,1600
vox_plr_2_rspnd_mech_jump_0,I curse the day I created that suit.,I curse the day I created that suit.,1600
vox_plr_2_sam_richtofen_3_0,I do not share Maxis' fascination for mystical realms. I~care only for science.,I do not share Maxis' fascination for mystical realms. I~care only for science.,1600
vox_plr_2_sam_richtofen_5_0,I will not listen to you. You are not my master. I can~ignore you.,I will not listen to you. You are not my master. I can~ignore you.,1600
vox_plr_2_sam_richtofen_6_0,"My companions may be easily manipulated, Samantha. I will~not. I know what you really are.","My companions may be easily manipulated, Samantha. I will~not. I know what you really are.",1600
vox_plr_2_see_robots_0,"The robots, they are beautiful.","The robots, they are beautiful.",1600
vox_plr_2_see_robots_1,The work of Group 935 will assure Germany's victory.,The work of Group 935 will assure Germany's victory.,1600
vox_plr_2_shoot_mech_arm_0,You must destroy the arm!,You must destroy the arm!,1600
vox_plr_2_shoot_mech_arm_1,His arm! Aim for his arm!,His arm! Aim for his arm!,1600
vox_plr_2_shoot_mech_head_0,His head is exposed!,His head is exposed!,1600
vox_plr_2_shoot_mech_head_1,Aim for his head!,Aim for his head!,1600
vox_plr_2_shoot_mech_head_2,Now! Shots Ahead!,Now! Shots Ahead!,1600
vox_plr_2_shoot_mech_power_0,Target his power core!,Target his power core!,1600
vox_plr_2_shoot_robot_0,See? The robot is indestructible.,See? The robot is indestructible.,1600
vox_plr_2_shoot_robot_1,"Invulnerable to conventional weapons, our robot will be~unstoppable in battle.","Invulnerable to conventional weapons, our robot will be~unstoppable in battle.",1600
vox_plr_2_siren_1st_time_0,We are in great danger. The siren is a rallying call to~battle.,We are in great danger. The siren is a rallying call to~battle.,1600
vox_plr_2_siren_generic_0,The siren! They will be here soon!,The siren! They will be here soon!,1600
vox_plr_2_siren_generic_1,We must be ready to defend ourselves.,We must be ready to defend ourselves.,1600
vox_plr_2_siren_generic_2,Another attack from the armored undead is imminent.,Another attack from the armored undead is imminent.,1600
vox_plr_2_srnd_rspnd_to_plr_0_neg_0,"Fight to the death, Dempsey!","Fight to the death, Dempsey!",1600
vox_plr_2_srnd_rspnd_to_plr_0_neg_1,"You only have yourself to blame, American.","You only have yourself to blame, American.",1600
vox_plr_2_srnd_rspnd_to_plr_0_neg_2,You think I can help you?,You think I can help you?,1600
vox_plr_2_srnd_rspnd_to_plr_0_neg_3,"I think you are lost cause, Dempsey.","I think you are lost cause, Dempsey.",1600
vox_plr_2_srnd_rspnd_to_plr_0_neg_4,It seems they see you as an easy target.,It seems they see you as an easy target.,1600
vox_plr_2_srnd_rspnd_to_plr_0_pos_0,Someone needs to help Dempsey before he is devoured.,Someone needs to help Dempsey before he is devoured.,1600
vox_plr_2_srnd_rspnd_to_plr_0_pos_1,"I will help you if I can, American!","I will help you if I can, American!",1600
vox_plr_2_srnd_rspnd_to_plr_0_pos_2,"Dempsey, do you need me to throw a grenade?","Dempsey, do you need me to throw a grenade?",1600
vox_plr_2_srnd_rspnd_to_plr_0_pos_3,Keep fighting! There is little I can do to help!,Keep fighting! There is little I can do to help!,1600
vox_plr_2_srnd_rspnd_to_plr_0_pos_4,They are trying to take out the strongest in our group!,They are trying to take out the strongest in our group!,1600
vox_plr_2_srnd_rspnd_to_plr_1_neg_0,"You are being oppressed, Nikolai. Why not start a~revolution?","You are being oppressed, Nikolai. Why not start a~revolution?",1600
vox_plr_2_srnd_rspnd_to_plr_1_neg_1,"Don't look to me to assist, Russian. I am not your~comrade.","Don't look to me to assist, Russian. I am not your~comrade.",1600
vox_plr_2_srnd_rspnd_to_plr_1_neg_2,"Perhaps to them, Nikolai, you are the ruling elite.","Perhaps to them, Nikolai, you are the ruling elite.",1600
vox_plr_2_srnd_rspnd_to_plr_1_neg_3,"I would help, Nikolai, but I believe the treaty between~our nations has already been breached.","I would help, Nikolai, but I believe the treaty between~our nations has already been breached.",1600
vox_plr_2_srnd_rspnd_to_plr_1_neg_4,I think Nikolai may himself be part of a dying regime.,I think Nikolai may himself be part of a dying regime.,1600
vox_plr_2_srnd_rspnd_to_plr_1_pos_0,There are no match for you Nikolai!,There are no match for you Nikolai!,1600
vox_plr_2_srnd_rspnd_to_plr_1_pos_1,"Send them to their graves, Nikolai!","Send them to their graves, Nikolai!",1600
vox_plr_2_srnd_rspnd_to_plr_1_pos_2,The aggression of the undead only makes the Russian angry.,The aggression of the undead only makes the Russian angry.,1600
vox_plr_2_srnd_rspnd_to_plr_1_pos_3,"Yeah, punish them for their insolence, Nikolai.","Yeah, punish them for their insolence, Nikolai.",1600
vox_plr_2_srnd_rspnd_to_plr_1_pos_4,You will soon feel the full force of the Russians' anger.,You will soon feel the full force of the Russians' anger.,1600
vox_plr_2_srnd_rspnd_to_plr_3_neg_0,What happened to the mighty samurai?,What happened to the mighty samurai?,1600
vox_plr_2_srnd_rspnd_to_plr_3_neg_1,"I would help you Takeo, but for the fact that I don't want~to.","I would help you Takeo, but for the fact that I don't want~to.",1600
vox_plr_2_srnd_rspnd_to_plr_3_neg_2,"I think you may soon get to catch up with your ancestors,~Takeo.","I think you may soon get to catch up with your ancestors,~Takeo.",1600
vox_plr_2_srnd_rspnd_to_plr_3_neg_3,"I swore I would not intervene. Just a minute ago, you~didn't hear me.","I swore I would not intervene. Just a minute ago, you~didn't hear me.",1600
vox_plr_2_srnd_rspnd_to_plr_3_pos_0,Our Japanese friend may have met his match!,Our Japanese friend may have met his match!,1600
