alias,mature,safe,range
vox_plr_1_wpck_snipe_2,Now this is a long-ass rifle. Don't see this being much~use.,What's with this long rifle? Don't see this being of much~use.,1250
vox_plr_1_wpck_snipe_3,I'd rather have something that spits out a shit ton of~lead.,I'd rather have something that spits out a ton of lead.,1250
vox_plr_1_wpck_snipe_4,You have any idea just how many of those goons are in~here?,You have any idea just how many of those goons are in~here?,1250
vox_plr_1_zombie_arrive_gg_0,Those monsters are on the bridge too!,Those monsters are on the bridge too!,1250
vox_plr_1_zombie_arrive_gg_1,Those monsters are on the bridge too!,Those monsters are on the bridge too!,1250
vox_plr_2_ammo_low_0,Running out of ammo. Fast.,Running out of ammo. Fast.,1250
vox_plr_2_ammo_low_1,I need to find ammo real fucking soon!,I need to find ammo real soon!,1250
vox_plr_2_ammo_low_2,I'm running real low on bullets now!,I'm running real low on bullets now!,1250
vox_plr_2_ammo_low_3,Shit's about to get ugly if I don't get some more lead.,Things are gonna get ugly if I don't get some more lead.,1250
vox_plr_2_ammo_low_4,"Once my ammo's gone, things are gonna get interesting.","Once my ammo's gone, things are gonna get interesting.",1250
vox_plr_2_ammo_out_0,"All right, knife only.","All right, knife only.",1250
vox_plr_2_ammo_out_1,Don't you fucks expect mercy just cause I'm out of~bullets.,Don't you expect mercy just cause I'm out of bullets.,1250
vox_plr_2_ammo_out_2,I want some ammo right fucking now!,I want some ammo right now!,1250
vox_plr_2_ammo_out_3,I'll use freak teeth for bullets if I have to!,I'll use freak teeth for bullets if I have to!,1250
vox_plr_2_ammo_out_4,"This is getting old. I want ammo, dammit!",This is getting old! I want ammo here!,1250
vox_plr_2_anim_intro10_0,"You gonna shut em up, or do I gotta do it?","You gonna shut em up, or do I gotta do it?",1250
vox_plr_2_anim_intro18_0,"Here you go, fellas. Courtesy of the Warden's Private~Collection.","Here you go, fellas. Courtesy of the Warden's Private~Collection.",1250
vox_plr_2_anim_intro20_0,Of course they fucking did.,Of course they did.,1250
vox_plr_2_anim_intro22_0,"You've been in the joint too long, Al. You've forgotten~how to get shit done.","You've been in the joint too long, Al. You've forgotten~how to get things done.",1250
vox_plr_2_anim_intro24_0,What the fuck?,What the?,1250
vox_plr_2_anim_intro9_0,"9.35, the Weasel launches into a song and dance routine.","9.35, the Weasel launches into a song and dance routine.",1250
vox_plr_2_billy_electrocution_0,AAAAH!,AAAAH!,1250
vox_plr_2_billy_self_0,"You always seem like such a sweet boy, Billy.","You always seem like such a sweet boy, Billy.",1250
vox_plr_2_billy_self_1,Losing your mother must have been so hard for you. So~young. So beautiful.,Losing your mother must have been so hard for you. So~young. So beautiful.,1250
vox_plr_2_billy_self_2,Everyone told you how brave you were. Everyone but your~father.,Everyone told you how brave you were. Everyone but your~father.,1250
vox_plr_2_billy_self_2_0,"Daddy had no idea, did he, Billy? Just a hard-working Joe,~trying to put food on the table for his wife and son.","Daddy had no idea, did he, Billy? Just a hard-working Joe,~trying to put food on the table for his wife and son.",1250
vox_plr_2_billy_self_2_1,He thought he was the only one bringing money into the~house. He had no idea what was really going on.,He thought he was the only one bringing money into the~house. He had no idea what was really going on.,1250
vox_plr_2_billy_self_2_2,"You knew, didn't you? You saw and you heard everything.","You knew, didn't you? You saw and you heard everything.",1250
vox_plr_2_billy_self_2_3,"Even as a lost little boy, you knew what the truth would~do if it ever came out.","Even as a lost little boy, you knew what the truth would~do if it ever came out.",1250
vox_plr_2_billy_self_2_4,"It had to end sometime, Billy. You just happened to be the~one who ended it.","It had to end sometime, Billy. You just happened to be the~one who ended it.",1250
vox_plr_2_billy_self_3,"Do you think he knew the truth, Billy? What really went on~in that cold, dark heart of yours?","Do you think he knew the truth, Billy? What really went on~in that cold, dark heart of yours?",1250
vox_plr_2_billy_self_3_0,"It's ironic, isn't it, Billy? The harder you try not to~feel anything, the more it actually hurts.","It's ironic, isn't it, Billy? The harder you try not to~feel anything, the more it actually hurts.",1250
vox_plr_2_billy_self_3_1,You used to think you could push it all onto someone else.~Someone who actually deserved it.,You used to think you could push it all onto someone else.~Someone who actually deserved it.,1250
vox_plr_2_billy_self_3_2,So many victims. So much pain.,So many victims. So much pain.,1250
vox_plr_2_billy_self_3_3,"But you can't push it away, can you? Even when you hurt~others, it doesn't make it stop, does it?","But you can't push it away, can you? Even when you hurt~others, it doesn't make it stop, does it?",1250
vox_plr_2_billy_self_3_4,"You ought to just accept what you are, Billy. A monster.","You ought to just accept what you are, Billy. A monster.",1250
vox_plr_2_box_move_0,That's just fucking great!,That's just great!,1250
vox_plr_2_box_move_1,"I'll track you down, box! Ain't no doubt about that!","I'll track you down, box! Ain't no doubt about that!",1250
vox_plr_2_box_move_2,"Ah, I should have known you'd screw me over!","Ah, I should have known you'd screw me over!",1250
vox_plr_2_box_move_3,There's somewhere you gotta be!,There's somewhere you gotta be!,1250
vox_plr_2_box_move_4,Hey! Who said you could leave?,Hey! Who said you could leave?,1250
vox_plr_2_box_use_0,"I'm not really a patient man, you know.","I'm not really a patient man, you know.",1250
vox_plr_2_box_use_1,"Ugh, what's taking so damn long?",Let's take it so long!,1250
vox_plr_2_box_use_2,"Make sure it's worth the wait, box.","Make sure it's worth the wait, box.",1250
vox_plr_2_box_use_3,I got better things to do than wait for this shit!,I got better things to do than to wait for this!,1250
vox_plr_2_box_use_4,Is Weasel the only one who gets how this works?,Is Weasel the only one who gets how this works?,1250
vox_plr_2_bridge_var1_2_0,"How come you know so much about all this, Weasel?","How come you know so much about all this, Weasel?",1250
vox_plr_2_bridge_var2_11_0,Where's the traffic? Where's everything else?,Where's the traffic? Where's everything else?,1250
vox_plr_2_bridge_var2_4_0,"How hard you land, Sal. You ain't making any sense.","How hard you land, Sal. You ain't making any sense.",1250
vox_plr_2_bridge_var2_7_0,"Least we know, the rest of the world has to be okay.","Least we know, the rest of the world has to be okay.",1250
vox_plr_2_bridge_var5_5_0,"The hell are you talking about, Weasel?","What are you talking about, Weasel?",1250
vox_plr_2_bridge_var6_11_0,You brought us here. You killed the guard. You started~this whole thing. What the fuck did you do to us?,You brought us here. You killed the guard. You started~this whole thing. Just what did you do to us?,1250
vox_plr_2_bridge_var6_14_0,Why do we keep doing the same shit over and over? Are we~in hell?,Why do we keep doing the same things over and over? Are we~stuck here?,1250
vox_plr_2_bridge_var6_2_0,"What are you saying, Weasel?","What are you saying, Weasel?",1250
vox_plr_2_bridge_var6_9_0,"What do you mean again? What do you know, Weasel?","What do you mean again? What do you know, Weasel?",1250
vox_plr_2_brutus_arrival_0,Fuck me! Here comes that massive son of a bitch again!,Here comes the big guy again!,1250
vox_plr_2_brutus_defeated_0,It's about fucking time that bastard went down.,About time that big freak went down.,1250
vox_plr_2_brutus_defeated_1,He's down for the count.,He's down for the count.,1250
vox_plr_2_brutus_defeated_2,"When you come back, I'll be right here waiting for you!","When you come back, I'll be right here waiting for you!",1250
vox_plr_2_brutus_encounter_0,Something's coming. Something big!,Something's coming. Something big!,1250
vox_plr_2_brutus_reaction_0,"What is he, like the fucking boss of the dead or~something?",Is he like the boss of the dead or something?,1250
vox_plr_2_brutus_reaction_1,Keep on him! Don't let that fucker get close!,Keep on him! Don't let him get close!,1250
vox_plr_2_build_bsm_add_0,"That fits, I guess.","That fits, I guess.",1250
vox_plr_2_build_bsm_add_1,What the? What am I making?,What the? What am I making?,1250
vox_plr_2_build_bsm_add_2,Better be worth the effort.,Better be worth the effort.,1250
vox_plr_2_build_bsm_final_0,Some kind of machine. How do I turn it on?,Some kind of machine. How do I turn it on?,1250
vox_plr_2_build_bsm_final_1,"Ah, I think I remember. I need to put the gat inside.","Ah, I think I remember. I need to put the gat inside.",1250
vox_plr_2_build_bsm_final_2,Ha ha! This thing is ready to roll!,Ha ha! This thing is ready to roll!,1250
vox_plr_2_build_bsm_pickup_0,"You sure this is important, Weasel?","You sure this is important, Weasel?",1250
vox_plr_2_build_bsm_pickup_1,I've seen this before. It's part of something.,I've seen this before. It's part of something.,1250
vox_plr_2_build_bsm_pickup_2,"Ah, this may be useful. Fuck knows what for!","This may be useful. Don't know what for, though.",1250
vox_plr_2_build_bsm_plc_0,I fucking love this thing!,I love this thing!,1250
vox_plr_2_build_plane_0,"Come on, hurry it up!","Come on, hurry it up!",1250
vox_plr_2_build_zs_add_0,That's a start.,That's a start.,1250
vox_plr_2_build_zs_add_1,This little project's really coming along.,This little project's really coming along.,1250
vox_plr_2_build_zs_add_2,Watch my back while I put this together.,Watch my back while I put this together.,1250
vox_plr_2_build_zs_add_3,Guess it's a shield.,Guess it's a shield.,1250
vox_plr_2_build_zs_final_0,"Done and done, boys.","Done and done, boys.",1250
vox_plr_2_build_zs_final_1,"Hey guys, you may want to grab one of these.","Hey guys, you may want to grab one of these.",1250
vox_plr_2_build_zs_pickup_0,"Ah, with a few more parts, this could be something good.","Ah, with a few more parts, this could be something good.",1250
vox_plr_2_build_zs_pickup_1,"This is a piece of something, and I ain't talking about~shit.","This is a piece of something, all right.",1250
vox_plr_2_build_zs_pickup_2,I think I'll hold on to this. Maybe I'll figure out why.,I think I'll hold on to this. Maybe I'll figure out why.,1250
vox_plr_2_build_zs_plc_0,Don't mind if I fucking do.,Don't mind if I do.,1250
vox_plr_2_chair_electrocution_0,Let's get this done right now!,Let's get this done right now!,1250
vox_plr_2_chair1_var2_0,How the fuck are there electric chairs on the fucking~bridge?,How are there electric chairs on the Golden Gate Bridge?,1250
vox_plr_2_chair2_var1_0,Electric chairs! What the fuck?!,Electric chairs! What the...,1250
vox_plr_2_chair3_var_3_0,"If you're wrong, I will haunt you forever, Weasel.","If you're wrong, I will haunt you forever, Weasel.",1250
vox_plr_2_chair4_var_4_0,We're meant to electrocute ourselves?,We're meant to electrocute ourselves?,1250
vox_plr_2_crawler_attack_0,Little fucker still hungry.,Little runt still hungry.,1250
vox_plr_2_crawler_attack_1,Knock it off! I'll kill you when I feel like it!,Knock it off! I'll kill you when I feel like it!,1250
vox_plr_2_crawler_attack_2,You still here? I thought you would have died by now!,You still here? I thought you would have died by now!,1250
vox_plr_2_crawler_attack_3,"Get off me, you ugly little runt!","Get off me, you ugly little runt!",1250
vox_plr_2_crawler_attack_4,Do I need to stomp your head to the fucking ground?,Do I need to stomp your head to the ground?,1250
vox_plr_2_crawler_kill_0,Shut up!,Shut up!,1250
vox_plr_2_crawler_kill_1,"Lights out, freak baby!","Lights out, freak baby!",1250
vox_plr_2_crawler_kill_2,"Ah, fun's over, short stuff.","Ah, fun's over, short stuff.",1250
vox_plr_2_crawler_kill_3,I ain't keeping you as a pet!,I ain't keeping you as a pet!,1250
vox_plr_2_crawler_kill_4,"Smile, it ain't that bad.","Smile, it ain't that bad.",1250
vox_plr_2_crawler_start_0,I've done this before. Believe me.,I've done this before. Believe me.,1250
vox_plr_2_crawler_start_1,How long do you live after you've been snapped in half?,How long do you live after you've been snapped in half?,1250
vox_plr_2_crawler_start_2,Still alive? Good. I can watch you suffer.,Still alive? Good. I can watch you suffer.,1250
vox_plr_2_crawler_start_3,"Ah, this is fun! He's crawling around looking for his~legs!","Ah, this is fun! He's crawling around looking for his~legs!",1250
vox_plr_2_crawler_start_4,Why don't you just bleed out?,Why don't you just bleed out?,1250
vox_plr_2_discover_box_0,"Guys, you gotta see this. I think I just found Pandora's~fucking box.","Guys, you gotta see this. I think I just found Pandora's~box.",1250
vox_plr_2_discover_trap_0,"Ah, this looks like it'll be fun!","Ah, this looks like it'll be fun!",1250
vox_plr_2_discover_trap_1,This should liven things up a little.,This should liven things up a little.,1250
vox_plr_2_discover_wall_buy_0,This shit is nuts! Guns appear out of thin air!,This is amazing! Guns appear out of thin air!,1250
vox_plr_2_during_1_oh_shit8_0,They're coming through the damn windows!,They're coming through the windows!,1250
vox_plr_2_earn_acheivement_0,Was it something I did?,Was it something I did?,1250
vox_plr_2_earn_acheivement_1,I do this for my own amusement.,I do this for my own amusement.,1250
vox_plr_2_electric_zap_0,We did this before. We gotta fry the electrics.,We did this before. We gotta fry the electrics.,1250
vox_plr_2_electric_zap_1,"Let me guess, we need to shoot it with lightning bolts?","Let me guess, we need to shoot it with lightning bolts?",1250
vox_plr_2_electric_zap_2,How about you tell me exactly what it is I need to do?,How about you tell me exactly what it is I need to do?,1250
vox_plr_2_end_scenario_0,"This is your fault, Weasel!","This is your fault, Weasel!",2000
vox_plr_2_end_scenario_1,You're gonna die for real this time!,You're gonna die for real this time!,2000
vox_plr_2_find_map_0,"Guys, you better take a look at this.","Guys, you better take a look at this.",1250
vox_plr_2_find_secret_0,"I guess we got a tune to work to, fellas.","I guess we got a tune to work to, fellas.",1250
vox_plr_2_free_fall_0,AHHHH!,AHHHH!,1250
vox_plr_2_fuel_pickup_0,Here's one of the gas cans!,Here's one of the gas cans!,1250
vox_plr_2_fuel_pickup_1,Some more fuel here.,Some more fuel here.,1250
vox_plr_2_generic_wall_buy_0,I ain't patient enough to look for anything better.,I ain't patient enough to look for anything better.,1250
vox_plr_2_generic_wall_buy_1,This'll do me just fine.,This'll do me just fine.,1250
vox_plr_2_generic_wall_buy_2,One of these is all I need.,One of these is all I need.,1250
vox_plr_2_headshot_respond_generic_0,You're busting a skull wide open!,You're busting a skull wide open!,1250
vox_plr_2_headshot_respond_generic_1,That was right between the eyes.,That was right between the eyes.,1250
vox_plr_2_headshot_respond_generic_2,"Ah, he should've worn a fucking helmet!",Ha ha! He should have worn a helmet!,1250
vox_plr_2_headshot_respond_generic_3,He ain't gonna forget that one!,He ain't gonna forget that one!,1250
vox_plr_2_headshot_respond_to_plr_0_0,"You're a lucky bastard sometimes, Finn.","You're lucky sometimes, Finn.",1250
vox_plr_2_headshot_respond_to_plr_0_1,Looks like Finn's kicking ass!,"Do it again, Finn. Headshots never get old.",1250
vox_plr_2_headshot_respond_to_plr_0_2,"Don't you want to tease them a little, Finn?","Don't you want to tease them a little, Finn?",1250
vox_plr_2_headshot_respond_to_plr_1_0,"Damn, Sal, you still got it!","You shouldn't have let him come closer, Sal.",1250
vox_plr_2_headshot_respond_to_plr_1_1,"Ah, hit the sweet spot that time, Sal.","Ah, hit the sweet spot that time, Sal.",1250
vox_plr_2_headshot_respond_to_plr_1_2,"You having fun, Sal, or what?","You having fun, Sal, or what?",1250
vox_plr_2_headshot_respond_to_plr_1_3,"Hey Sal, leave some for me!","Hey Sal, leave some for me!",1250
vox_plr_2_headshot_respond_to_plr_3_0,"Fuck, Weasel! How'd you manage that?","How'd you manage that, Weasel?",1250
vox_plr_2_headshot_respond_to_plr_3_1,"Maybe I underestimated you, Weasel.","Maybe I underestimated you, Weasel.",1250
vox_plr_2_headshot_respond_to_plr_3_2,"You're turning into a real killer, Weasel!","You're turning into a real killer, Weasel!",1250
vox_plr_2_headshot_respond_to_plr_3_3,Were you even aiming or did you just get lucky?,Were you even aiming or did you just get lucky?,1250
vox_plr_2_headshot_respond_to_plr_3_4,"That's it, Weasel! Shoot him in the fucking head!","That's it, Weasel! Shoot him in the head!",1250
vox_plr_2_heal_revived_0,I knew what I was doing.,I knew what I was doing.,1250
vox_plr_2_heal_revived_1,"If I want help, I'll ask for it.","If I want help, I'll ask for it.",1250
vox_plr_2_heal_revived_2,Good to know you're looking out for me.,Good to know you're looking out for me.,1250
vox_plr_2_heal_revived_3,I thought you'd put me on ice.,I thought you'd put me on ice.,1250
vox_plr_2_heal_revived_4,Thanks. I was getting bored.,Thanks. I was getting bored.,1250
vox_plr_2_kill_acidgat_0,Ah! I'm keeping this shooter for sure!,Ah! I'm keeping this shooter for sure!,1250
vox_plr_2_kill_acidgat_1,Which one of you wants to be next?,Which one of you wants to be next?,1250
vox_plr_2_kill_acidgat_2,"Awww, hurts, don't it?","Awww, hurts, don't it?",1250
vox_plr_2_kill_acidgat_3,You fucks ought to just quit while I'm feeling merciful!~Ha ha!,"You ought to just quit while I'm feeling merciful, boys!",1250
vox_plr_2_kill_acidgat_4,"How much did that hurt, huh? I wanna know.","How much did that hurt, huh? I wanna know.",1250
vox_plr_2_kill_acidgat_5,"Rush me! Go on, rush me!","Rush me! Go on, rush me!",1250
vox_plr_2_kill_acidgat_6,Ain't no one walking away from this!,Ain't no one walking away from this!,1250
vox_plr_2_kill_blundergat_0,Fuck me! This shit is fucking great!,This shooter is great!,1250
vox_plr_2_kill_blundergat_1,Anything left over can just crawl away and die.,Anything left over can just crawl away and die.,1250
vox_plr_2_kill_blundergat_2,You're fucking gutted like fucking fish!,You're getting gutted like fish!,1250
vox_plr_2_kill_blundergat_3,"Keep coming, fuckers! You're all headed the same way!",Keep coming! You're all headed the same way!,1250
vox_plr_2_kill_blundergat_4,"Best fucking shooter out the box, bar none.","Best shooter out the box, bar none.",1250
vox_plr_2_kill_blundergat_5,I AIN'T FUCKING AROUND!,I ain't playing around!,1250
vox_plr_2_kill_blundergat_6,"You got guts walking in front of me, asshole!","You got guts walking in front of me, asshole!",1250
vox_plr_2_kill_blundergat_7,I ain't ever getting tired of this!,I ain't ever getting tired of this!,1250
vox_plr_2_kill_blundergat_8,Don't you get it? This is what I do!,Don't you get it? This is what I do!,1250
vox_plr_2_kill_close_0,"You fucking crossed the fucking line, fuckhead!",You crossed the line!,1250
vox_plr_2_kill_close_1,Don't even think about it!,Don't even think about it!,1250
vox_plr_2_kill_close_2,You gonna beg for mercy?,You gonna beg for mercy?,1250
vox_plr_2_kill_close_3,Look me in the eye next time!,Look me in the eye next time!,1250
vox_plr_2_kill_close_4,You wandered into the wrong neighborhood.,You wandered into the wrong neighborhood.,1250
vox_plr_2_kill_close_5,"Feels good, don't it?","Feels good, don't it?",1250
vox_plr_2_kill_damaged_0,Maybe I should have toyed with you a little longer.,Maybe I should have toyed with you a little longer.,1250
vox_plr_2_kill_damaged_1,Damn right you better fall down!,"That's right, you better fall down!",1250
vox_plr_2_kill_damaged_2,"Say goodnight, bitch!",Say goodnight!,1250
vox_plr_2_kill_damaged_3,Get up! I'm not done with you!,Get up! I'm not done with you!,1250
vox_plr_2_kill_damaged_4,You owe me a blood debt!,You owe me a blood debt!,1250
vox_plr_2_kill_death_machine_0,"Step right up, freaks! I got all the time in the world!","Step right up, freaks! I got all the time in the world!",1250
vox_plr_2_kill_death_machine_1,This really is too easy!,This really is too easy!,1250
vox_plr_2_kill_death_machine_2,I love to watch your guts spilling on the floor.,I love to watch your guts spilling on the floor.,1250
vox_plr_2_kill_death_machine_3,"Oh boy, I'm keeping this fucking thing.","Oh, I'm keeping this thing.",1250
vox_plr_2_kill_death_machine_4,You dumb fucks don't stand a chance.,You dummies don't stand a chance against me!,1250
vox_plr_2_kill_death_machine_5,I got this. What do you got?,I got this. What do you got?,1250
vox_plr_2_kill_death_machine_6,I will chew you up and spit you out.,I will chew you up and spit you out.,1250
vox_plr_2_kill_death_machine_7,"Fucked you good, didn't I?","Gotcha good, huh?",1250
vox_plr_2_kill_death_machine_8,Scream louder! I can't hear you!,Scream louder! I can't hear you!,1250
vox_plr_2_kill_explo_0,That's one way to do it! I can think of plenty more!,That's one way to do it! I can think of plenty more!,1250
vox_plr_2_kill_explo_1,That could have been worse. A lot worse.,That could have been worse. A lot worse.,1250
vox_plr_2_kill_explo_2,Is there anything left after that?,Is there anything left after that?,1250
vox_plr_2_kill_explo_3,That'll do it!,That'll do it!,1250
vox_plr_2_kill_explo_4,You die quick in an explosion. Wish it had been a fire.,You die quick in an explosion. Wish it had been a fire.,1250
vox_plr_2_kill_headshot_0,I don't think you even felt that!,I don't think you even felt that!,1250
vox_plr_2_kill_headshot_1,This ain't nothing new to me!,This ain't nothing new to me!,1250
vox_plr_2_kill_headshot_2,Should've come closer. Let me see you bleed.,Should've come closer. Let me see you bleed.,1250
vox_plr_2_kill_headshot_3,I took your damn head off with that one!,I took your head off with that one!,1250
vox_plr_2_kill_headshot_4,"Come closer, I dare ya!","Come closer, I dare ya!",1250
vox_plr_2_kill_headshot_5,You even know what a button man is?,You even know what a button man is?,1250
vox_plr_2_kill_headshot_6,Go fuck yourself!,Go kill yourself!,1250
vox_plr_2_kill_headshot_7,"Cracked your skull wide open with that one, didn't I?","Cracked your skull wide open with that one, didn't I?",1250
vox_plr_2_kill_headshot_8,Another dumb bastard bites it!,Another dumb freak bites it.,1250
vox_plr_2_kill_headshot_9,"Ah, did it hurt? I hope so!","Ah, did it hurt? I hope so!",1250
vox_plr_2_kill_insta_0,I will carve my fucking name in your face!,I will carve my name in your face!,1250
vox_plr_2_kill_insta_1,Talk to the knife!,Talk to the knife!,1250
vox_plr_2_kill_insta_2,"I like blades, they're more personal!","I like blades, they're more personal!",1250
vox_plr_2_kill_insta_3,Eat shit and die!,Eat it and die!,1250
vox_plr_2_kill_insta_4,Billy likes to hurt you!,Billy likes to hurt you!,1250
vox_plr_2_kill_ray_0,This is a nice fucking heater!,This is a nice heater!,1250
vox_plr_2_kill_ray_1,That make your blood boil?,That make your blood boil?,1250
vox_plr_2_kill_ray_2,"Kinda like throwing you on a fire, huh?","Kinda like throwing you on a fire, huh?",1250
vox_plr_2_kill_ray_3,"Ah, I'm having a good time. What about you?","Ah, I'm having a good time. What about you?",1250
vox_plr_2_kill_ray_4,Wanna try that again? Too bad you can't!,Wanna try that again? Too bad you can't!,1250
vox_plr_2_kill_redeemer_0,It's just fucking crazy! I fucking love this thing!,This is crazy! I love this thing!,1250
vox_plr_2_kill_redeemer_1,"Oh, I like how this shit comes right back to me.",I like how this comes right back to me.,1250
vox_plr_2_kill_redeemer_2,You bitches are getting cleaved!,You slobs are getting cleaved!,1250
vox_plr_2_kill_redeemer_3,Come on! Come on! I want to chop you all into little~fucking pieces!,"Come on, I want to chop you all to pieces!",1250
vox_plr_2_kill_redeemer_4,I ain't never letting this fucker go!,I ain't never letting this go!,1250
vox_plr_2_kill_retriever_0,Right in the fucking teeth!,Right in the teeth!,1250
vox_plr_2_kill_retriever_1,"Ooh, I like this magic shit!",I like this magic weapon!,1250
vox_plr_2_kill_retriever_2,"Newsflash, dummy! You got fucked up!","Newsflash, dummy! You got messed up!",1250
vox_plr_2_kill_retriever_3,"Guys, you seeing this shit?","Guys, you seeing this?",1250
vox_plr_2_kill_retriever_4,"Oh, I want to let this loose on a big crowd!","Oh, I want to let this loose on a big crowd!",1250
vox_plr_2_kill_retriever_5,You wanna go again? I sure do!,You wanna go again? I sure do!,1250
vox_plr_2_kill_retriever_6,"You like my magic fucking hatchet, douchebag?",You like my magic hatchet?,1250
vox_plr_2_kill_streak_0,You fucks don't seem to understand! I'm enjoying this!,You creeps don't seem to understand. I'm enjoying this!,1250
vox_plr_2_kill_streak_1,"This is what I do. Day in, day out.","This is what I do. Day in, day out.",1250
vox_plr_2_kill_streak_10,"Come on, who's next?","Come on, who's next?",1250
vox_plr_2_kill_streak_11,You starting to see how this works yet?,You starting to see how this works yet?,1250
vox_plr_2_kill_streak_12,Get the fuck out of my way!,Get out of my way!,1250
vox_plr_2_kill_streak_13,"Back off, freaks! I got shit to do!","Back off, freaks! I got things to do!",1250
vox_plr_2_kill_streak_2,Scream for me!,Scream for me!,1250
vox_plr_2_kill_streak_3,Just keep coming. It's all gravy.,Just keep coming. It's all gravy.,1250
vox_plr_2_kill_streak_4,"Fuck with me, I'll fuck you right back!","Mess with me, I'll mess you up worse!",1250
vox_plr_2_kill_streak_5,You like that? I sure did!,You like that? I sure did!,1250
vox_plr_2_kill_streak_6,You think you're the monsters? You're dead wrong!,You think you're the monsters? You're dead wrong!,1250
vox_plr_2_kill_streak_7,Meet for the grinder! That's all you are!,Meet for the grinder! That's all you are!,1250
vox_plr_2_kill_streak_8,I'll make damn sure you don't forget me!,I'll make sure you don't forget me!,1250
vox_plr_2_kill_streak_9,Get back up! I'll not finish hurting you!,Get back up! I'll not finish hurting you!,1250
vox_plr_2_killswitch_clue_0,Why the fuck not? I've been to the chair at least once.,I think we need to use these if we want out.,1250
vox_plr_2_killswitch_clue_1,I think these kill ya. Just not forever.,I think these kill ya. Just not forever.,1250
vox_plr_2_need_electricity_0,Looks like it needs power.,Looks like it needs power.,1250
vox_plr_2_need_electricity_1,"If we want it to work, we gotta get power on.","If we want it to work, we gotta get power on.",1250
vox_plr_2_need_electricity_2,This thing ain't doing anything without electricity.,This thing ain't doing anything without electricity.,1250
vox_plr_2_nomoney_generic_0,You want green? How about I just bust you open?,You want green? How about I just bust you open?,1250
vox_plr_2_nomoney_generic_1,I'll be back. You can bet on it.,I'll be back. You can bet on it.,1250
vox_plr_2_nomoney_generic_2,What are you gonna do with the moolah anyway?,What are you gonna do with the moolah anyway?,1250
vox_plr_2_nomoney_generic_3,Getting paid ain't exactly at the top of my to-do list!,Getting paid ain't exactly at the top of my to-do list!,1250
vox_plr_2_nomoney_generic_4,Maybe we can negotiate.,Maybe we can negotiate.,1250
vox_plr_2_nomoney_generic_5,You know what? Fuck you and your fucking money!,You know what? I'm sick of you and your money.,1250
vox_plr_2_nomoney_generic_6,There a reason this costs?,There a reason this costs?,1250
vox_plr_2_nomoney_generic_7,Maybe I don't want it that much.,Maybe I don't want it that much.,1250
vox_plr_2_oh_shit_0,"Keep walking, you fucks! See what I do next!",Keep walking. See what I do next.,1250
vox_plr_2_oh_shit_1,Could use some backup here. There sure is a lot of them.,Could use some backup here. There sure is a lot of them.,1250
vox_plr_2_oh_shit_10,What? You think you got a better chance now?,What? You think you got a better chance now?,1250
vox_plr_2_oh_shit_11,"If I go down, I'm gonna come back and I'm gonna haunt you~to death!","If I go down, I'm gonna come back and I'm gonna haunt you~to death!",1250
vox_plr_2_oh_shit_12,Ah-ha! This'll be good!,Ah-ha! This'll be good!,1250
vox_plr_2_oh_shit_13,You ain't punching my ticket. Not today.,You ain't punching my ticket. Not today.,1250
vox_plr_2_oh_shit_14,"Bring it on, dirtbags!","Bring it on, dirtbags!",1250
vox_plr_2_oh_shit_2,You want a throwdown? I'll give you a fucking throwdown!,You want a slowdown? I'll give you a slowdown.,1250
vox_plr_2_oh_shit_3,You think strength in numbers is gonna save you?,You think strength in numbers is gonna save you?,1250
vox_plr_2_oh_shit_4,"Go ahead, bite me! I'll choke you motherfuckers on the way~down!","Go ahead, bite me. I'll choke you on the way down.",1250
vox_plr_2_oh_shit_5,Who's first? Don't make no difference to me!,Who's first? Don't make no difference to me!,1250
vox_plr_2_oh_shit_6,You're all headed the same way. Straight to hell.,You're all headed the same way.,1250
vox_plr_2_oh_shit_7,"Whatever you're thinking, it ain't gonna happen.","Whatever you're thinking, it ain't gonna happen.",1250
vox_plr_2_oh_shit_8,Just try it! I want you to!,Just try it! I want you to!,1250
vox_plr_2_oh_shit_9,I don't plan on giving up anytime soon!,I don't plan on giving up anytime soon!,1250
vox_plr_2_perk_generic_0,"Fuck it, what's the worst that can happen?",What's the worst that can happen?,1250
vox_plr_2_perk_generic_1,"You sure this is okay to drink, Weasel?","You sure this is okay to drink, Weasel?",1250
vox_plr_2_perk_generic_2,"Yeah, what was that? Dog soup?","Yeah, what was that? Dog soup?",1250
vox_plr_2_perk_generic_3,It's just worse than that first pass from Finn still.,It's just worse than that first pass from Finn still.,1250
vox_plr_2_perk_generic_4,I don't feel any different.,I don't feel any different.,1250
vox_plr_2_perk_generic_5,How'd this fucking thing even get here?,How'd this thing even get here?,1250
vox_plr_2_perk_generic_6,This can't be prison water. It's not even yellow.,This can't be prison water. It's not even yellow.,1250
vox_plr_2_pick_up_egg_0,Interesting.,Interesting.,1250
vox_plr_2_pick_up_egg_1,"I found it, guys!","I found it, guys!",1250
vox_plr_2_pick_up_egg_2,"Okay, I got it.","Okay, I got it.",1250
vox_plr_2_pick_up_egg_3,Over here! I found something!,Over here! I found something!,1250
vox_plr_2_plane_crash_0,That's a strange fucking storm.,That's a strange looking storm.,1250
vox_plr_2_plane_flight_0,It's working! It's actually fucking working!,It's working! It's actually working!,1250
vox_plr_2_plane_takeoff_0,Go! Go! Go!,Go! Go! Go!,1250
