alias,mature,safe,range
vox_plr_2_bus_zom_atk_1,They're all over the bus like stank on stew. Piss.,They're all over the bus like stank on stew. Piss.,1250
vox_plr_2_bus_zom_chase_0,"Tell you one thing, no zombies ever called me a skank.","Tell you one thing, no zombies ever called me a skank.",1250
vox_plr_2_bus_zom_chase_1,"Alright, I'll shoot the left one, you shoot the right one,~and let the one in the middle eat Stuhlinger.","Alright, I'll shoot the left one, you shoot the right one,~and let the one in the middle eat Stuhlinger.",1250
vox_plr_2_bus_zom_chase_2,These stupid things never give up!,These stupid things never give up!,1250
vox_plr_2_bus_zom_chase_3,"Ugh, one time I'd like to take a nice cruise in the~country without geeks trying to eat me.","Ugh, one time I'd like to take a nice cruise in the~country without geeks trying to eat me.",1250
vox_plr_2_bus_zom_chase_4,"Oh, they're persistent! And so are headshots.","Oh, they're persistent! And so are headshots.",1250
vox_plr_2_bus_zom_climb_0,Ugh! These things climb too good!,Ugh! These things climb too good!,1250
vox_plr_2_bus_zom_climb_1,Hold still so I can shoot you in the brains!,Hold still so I can shoot you in the brains!,1250
vox_plr_2_bus_zom_climb_2,This bus is heading straight for Suckville.,This bus is heading straight for Suckville.,1250
vox_plr_2_bus_zom_climb_3,Zombies in the bus? Zombies on top of the bus? This bus~kinda sucks!,Zombies in the bus? Zombies on top of the bus? This bus~kinda sucks!,1250
vox_plr_2_bus_zom_climb_4,"This here is my roof, my rules, and my gun.","This here is my roof, my rules, and my gun.",1250
vox_plr_2_bus_zom_ent_0,"This here's your stop, Faster Flash.","This here's your stop, Faster Flash.",1250
vox_plr_2_bus_zom_ent_1,"We got unpaid passengers here, boys!","We got unpaid passengers here, boys!",1250
vox_plr_2_bus_zom_ent_2,"No ticking, no riding, Dirtball!","No ticking, no riding, Dirtball!",1250
vox_plr_2_bus_zom_ent_3,P.U. Linger stinks bad enough. We don't need more stank.,P.U. Linger stinks bad enough. We don't need more stank.,1250
vox_plr_2_bus_zom_none_0,Huh. The bus is clear for once.,Huh. The bus is clear for once.,1250
vox_plr_2_bus_zom_none_1,Nice to not have to clear all the dead wood.,Nice to not have to clear all the dead wood.,1250
vox_plr_2_bus_zom_none_2,Stupidger! Go around the bus and see if there's any~zombies hiding back there.,Stupidger! Go around the bus and see if there's any~zombies hiding back there.,1250
vox_plr_2_bus_zom_none_3,"Huh, figured the puss nuts would have swarmed this bus by~now.","Huh, figured the puss nuts would have swarmed this bus by~now.",1250
vox_plr_2_bus_zom_roof_0,"Don't look now, but there's something up top!","Don't look now, but there's something up top!",1250
vox_plr_2_bus_zom_roof_1,Some new kind of roof rack up there?,Some new kind of roof rack up there?,1250
vox_plr_2_bus_zom_roof_2,"Guns up, idiots! They're on top of the bus!","Guns up, idiots! They're on top of the bus!",1250
vox_plr_2_bus_zom_roof_3,"Let me guess, your plan is to just sit here and wait for~them to swarm us.","Let me guess, your plan is to just sit here and wait for~them to swarm us.",1250
vox_plr_2_bus_zom_roof_4,Stuhlinger! Why don't you stick your head up and see if~anyone's on the roof?,Stuhlinger! Why don't you stick your head up and see if~anyone's on the roof?,1250
vox_plr_2_crawler_attack_0,"What's your problem, dead skin?","What's your problem, dead skin?",1250
vox_plr_2_crawler_attack_1,Hey! Ugh! I need my ankles!,Hey! Ugh! I need my ankles!,1250
vox_plr_2_crawler_attack_2,"Those were nice boots, dirtbag!","Those were nice boots, dirtbag!",1250
vox_plr_2_crawler_attack_3,"Never rough up a lady, Flash Flopper.","Never rough up a lady, Flash Flopper.",1250
vox_plr_2_crawler_kill_0,Better shot than any man alive.,Better shot than any man alive.,1250
vox_plr_2_crawler_kill_1,Go bite someone who bites back! Like still liquor.,Go bite someone who bites back! Like still liquor.,1250
vox_plr_2_crawler_kill_2,You're welcome!,You're welcome!,1250
vox_plr_2_crawler_kill_3,Someone's gotta take out the trash.,Someone's gotta take out the trash.,1250
vox_plr_2_crawler_kill_4,Ugh! You ruined another pair of nice boots!,Ugh! You ruined another pair of nice boots!,1250
vox_plr_2_crawler_start_0,Ugh! What's it take to stop these things?,Ugh! What's it take to stop these things?,1250
vox_plr_2_crawler_start_1,Look at this GIMP!,Look at this GIMP!,1250
vox_plr_2_crawler_start_2,"Come on, Crawly, let's see what you got!","Come on, Crawly, let's see what you got!",1250
vox_plr_2_crawler_start_3,"Wiggle, wiggle, wiggle.","Wiggle, wiggle, wiggle.",1250
vox_plr_2_crawler_start_4,Roll on over here so I can end you!,Roll on over here so I can end you!,1250
vox_plr_2_earn_acheivement_0,Again! I get that kind of thing a lot.,Again! I get that kind of thing a lot.,1250
vox_plr_2_find_secret_0,"Hmm, now that sounds like it might be important.","Hmm, now that sounds like it might be important.",1250
vox_plr_2_heal_revived_0,That was almost my last rodeo.,That was almost my last rodeo.,1250
vox_plr_2_heal_revived_1,I thought I was finished there for a second.,I thought I was finished there for a second.,1250
vox_plr_2_heal_revived_2,I was starting to think none of you liked me.,I was starting to think none of you liked me.,1250
vox_plr_2_heal_revived_3,What would you boys do without me?,What would you boys do without me?,1250
vox_plr_2_heal_revived_4,Don't expect any special favors if you get my drift.,Don't expect any special favors if you get my drift.,1250
vox_plr_2_hr_resp_avogadro_attack_0,"Hold still, Marley! I'll gank that lightning thing!","Hold still, Marley! I'll gank that lightning thing!",1250
vox_plr_2_hr_resp_avogadro_attack_1,"Get off the bookworm, you cracklin' creep!","Get off the bookworm, you cracklin' creep!",1250
vox_plr_2_hr_resp_avogadro_attack_2,"Serpentine, Marls! Serpentine!","Serpentine, Marls! Serpentine!",1250
vox_plr_2_hr_resp_avogadro_attack_3,"Watch out, Marlton! I can't get a shot at him!","Watch out, Marlton! I can't get a shot at him!",1250
vox_plr_2_hr_resp_avogadro_attack_4,"Don't just stand there, you idiots! Do something!","Don't just stand there, you idiots! Do something!",1250
vox_plr_2_hr_resp_crawler_start_0,Pop and drop!,Pop and drop!,1250
vox_plr_2_hr_resp_crawler_start_1,"Ooh, nice one, Marley! You took him out of the waste!","Ooh, nice one, Marley! You took him out of the waste!",1250
vox_plr_2_hr_resp_crawler_start_2,"You slow them down, I'll finish them off!","You slow them down, I'll finish them off!",1250
vox_plr_2_hr_resp_crawler_start_3,"You wanna see something else crawling real slow toward~you, Marley? Huh?","You wanna see something else crawling real slow toward~you, Marley? Huh?",1250
vox_plr_2_hr_resp_crawler_start_4,Woo-hoo! Clean sweep! Look at him wiggle!,Woo-hoo! Clean sweep! Look at him wiggle!,1250
vox_plr_2_hr_resp_kill_headshot_0,"Good job, Marlton!","Good job, Marlton!",1250
vox_plr_2_hr_resp_kill_headshot_1,"Oh, are those fingers always so dexterous?","Oh, are those fingers always so dexterous?",1250
vox_plr_2_hr_resp_kill_headshot_2,"What other kind of skills you hiding behind those glasses,~sexy?","What other kind of skills you hiding behind those glasses,~sexy?",1250
vox_plr_2_hr_resp_kill_headshot_3,"Woo! That was so good, it could have been me shooting.","Woo! That was so good, it could have been me shooting.",1250
vox_plr_2_hr_resp_kill_headshot_4,"You paying attention, stupid jerk? That's how a real man~uses his gun.","You paying attention, stupid jerk? That's how a real man~uses his gun.",1250
vox_plr_2_hr_resp_screecher_attack_0,"Cut it, Marley!","Cut it, Marley!",1250
vox_plr_2_hr_resp_screecher_attack_1,STAB THAT LITTLE DEVIL!,STAB THAT LITTLE DEVIL!,1250
vox_plr_2_hr_resp_screecher_attack_2,RIP THAT THING UP!,RIP THAT THING UP!,1250
vox_plr_2_hr_resp_screecher_attack_3,Ugh! I love watching you fight!,Ugh! I love watching you fight!,1250
vox_plr_2_hr_resp_screecher_attack_4,Woo! I'm getting all worked up watching this!,Woo! I'm getting all worked up watching this!,1250
vox_plr_2_hr_resp_surrounded_0,"Look out, Marley! You're getting swarmed!","Look out, Marley! You're getting swarmed!",1250
vox_plr_2_hr_resp_surrounded_1,"Stay alive, Brain Bucket! I know you can do it!","Stay alive, Brain Bucket! I know you can do it!",1250
vox_plr_2_hr_resp_surrounded_2,"Watch your six, Marley!","Watch your six, Marley!",1250
vox_plr_2_hr_resp_surrounded_3,"Run, Marlton! I got you covered!","Run, Marlton! I got you covered!",1250
vox_plr_2_hr_resp_wpck_monkey_0,"Ooh, looks like you rubbed the magic box the right way.~Mmm.","Ooh, looks like you rubbed the magic box the right way.~Mmm.",1250
vox_plr_2_hr_resp_wpck_monkey_1,"Ah, Marley, you got all the luck.","Ah, Marley, you got all the luck.",1250
vox_plr_2_hr_resp_wpck_monkey_2,Throw it and blow it!,Throw it and blow it!,1250
vox_plr_2_hr_resp_wpck_monkey_3,Thinking about sharing that thing? Baby.,Thinking about sharing that thing? Baby.,1250
vox_plr_2_kill_close_0,Let me scratch that itch!,Let me scratch that itch!,1250
vox_plr_2_kill_close_1,Click it and stick it!,Click it and stick it!,1250
vox_plr_2_kill_close_2,"Sorry, my dance card's full!","Sorry, my dance card's full!",1250
vox_plr_2_kill_close_3,"You wanna tango, dumbass?","You wanna tango, dumbass?",1250
vox_plr_2_kill_close_4,"Let's do the Foxtrot, stupid!","Let's do the Foxtrot, stupid!",1250
vox_plr_2_kill_damaged_0,"Hands off, grabby pants!","Hands off, grabby pants!",1250
vox_plr_2_kill_damaged_1,"Never again, Shuffle Stepper!","Never again, Shuffle Stepper!",1250
vox_plr_2_kill_damaged_2,"Payback's a hoo-ha, and so am I.","Payback's a hoo-ha, and so am I.",1250
vox_plr_2_kill_damaged_3,Ow! You lousy rot gobbler!,Ow! You lousy rot gobbler!,1250
vox_plr_2_kill_damaged_4,"Oh, try it again, you turd sniffer!","Oh, try it again, you turd sniffer!",1250
vox_plr_2_kill_explo_0,You just got misted!,You just got misted!,1250
vox_plr_2_kill_explo_1,Bits and chunks and little lumps! Ha ha! That's what~zombies are made of!,Bits and chunks and little lumps! Ha ha! That's what~zombies are made of!,1250
vox_plr_2_kill_explo_2,Click BOOM to the moon!,Click BOOM to the moon!,1250
vox_plr_2_kill_explo_3,We're gonna paint the whole town red!,We're gonna paint the whole town red!,1250
vox_plr_2_kill_explo_4,"Duck, duck, duck, duck, goose!","Duck, duck, duck, duck, goose!",1250
vox_plr_2_kill_headshot_0,Shoooop! You see that shot?,Shoooop! You see that shot?,1250
vox_plr_2_kill_headshot_1,"Oh, one shot, one kill.","Oh, one shot, one kill.",1250
vox_plr_2_kill_headshot_2,Order up!,Order up!,1250
vox_plr_2_kill_headshot_3,Plink! Back where you came from.,Plink! Back where you came from.,1250
vox_plr_2_kill_headshot_4,Bam! So far away you can barely see the brains fly!,Bam! So far away you can barely see the brains fly!,1250
vox_plr_2_kill_headshot_5,Ow! Hole in one!,Ow! Hole in one!,1250
vox_plr_2_kill_headshot_6,I am so good it even scares me!,I am so good it even scares me!,1250
vox_plr_2_kill_headshot_7,Down so hard you are never getting up again!,Down so hard you are never getting up again!,1250
vox_plr_2_kill_headshot_8,That was all instinct. Pure instinct.,That was all instinct. Pure instinct.,1250
vox_plr_2_kill_headshot_9,"Ugh! I didn't even aim, that's how good I am!","Ugh! I didn't even aim, that's how good I am!",1250
vox_plr_2_kill_insta_0,COMING THROUGH!,COMING THROUGH!,1250
vox_plr_2_kill_insta_1,Turn and burn!,Turn and burn!,1250
vox_plr_2_kill_insta_2,Greasy Goblins!,Greasy Goblins!,1250
vox_plr_2_kill_insta_3,Just a smear to my rear!,Just a smear to my rear!,1250
vox_plr_2_kill_insta_4,SQUASH LIKE A BUG!,SQUASH LIKE A BUG!,1250
vox_plr_2_kill_jet_0,DEAD IN THE HEAD!,DEAD IN THE HEAD!,1250
vox_plr_2_kill_jet_1,This gun sucks! Get it? Sucks.,This gun sucks! Get it? Sucks.,1250
vox_plr_2_kill_jet_2,"Hard work, but worth it.","Hard work, but worth it.",1250
vox_plr_2_kill_jet_3,This investment's paying off in blood!,This investment's paying off in blood!,1250
vox_plr_2_kill_jet_4,"Oh, gonna grind your kind!","Oh, gonna grind your kind!",1250
vox_plr_2_kill_limb_0,"Oh, do you need a hand?","Oh, do you need a hand?",1250
vox_plr_2_kill_limb_1,You rock gobblers are always looking for a handout.,You rock gobblers are always looking for a handout.,1250
vox_plr_2_kill_limb_2,"Don't worry, the next one goes in your brain!","Don't worry, the next one goes in your brain!",1250
vox_plr_2_kill_limb_3,"I missed, but not for long.","I missed, but not for long.",1250
vox_plr_2_kill_limb_4,I'm putting you on a diet! You just lost 10 pounds!,I'm putting you on a diet! You just lost 10 pounds!,1250
vox_plr_2_kill_monkey_0,Haha! They just love those things to death!,Haha! They just love those things to death!,1250
vox_plr_2_kill_monkey_1,"Now we gather by the monkey, the explodey, explodey,~explodey monkey.","Now we gather by the monkey, the explodey, explodey,~explodey monkey.",1250
vox_plr_2_kill_monkey_2,Ha ha! Look at them scatter like cockroaches!,Ha ha! Look at them scatter like cockroaches!,1250
vox_plr_2_kill_monkey_3,Zombies rush in where angels fear to tread.,Zombies rush in where angels fear to tread.,1250
vox_plr_2_kill_monkey_4,"Oh, best birthday fireworks ever!","Oh, best birthday fireworks ever!",1250
vox_plr_2_kill_ray_0,Nothing left but blood. And nail polish.,Nothing left but blood. And nail polish.,1250
vox_plr_2_kill_ray_1,"Plink! Boom! See ya, goon!","Plink! Boom! See ya, goon!",1250
vox_plr_2_kill_ray_2,I love blowing stuff up in the morning. And night. And~day.,I love blowing stuff up in the morning. And night. And~day.,1250
vox_plr_2_kill_ray_3,"Would you look at that? No, seriously, look at it!","Would you look at that? No, seriously, look at it!",1250
vox_plr_2_kill_ray_4,SWEET!,SWEET!,1250
vox_plr_2_kill_streak_0,"Ha! Set em up, I'll knock em down!","Ha! Set em up, I'll knock em down!",1250
vox_plr_2_kill_streak_1,I can't kill enough of you!,I can't kill enough of you!,1250
vox_plr_2_kill_streak_2,MAMA'S ON A ROLL!,MAMA'S ON A ROLL!,1250
vox_plr_2_kill_streak_3,Rack em and stack em!,Rack em and stack em!,1250
vox_plr_2_kill_streak_4,"Oh, there's no stopping me!","Oh, there's no stopping me!",1250
vox_plr_2_kill_streak_5,Get in my way and get dead!,Get in my way and get dead!,1250
vox_plr_2_kill_streak_6,Lead lollipops for all the bad little boys!,Lead lollipops for all the bad little boys!,1250
vox_plr_2_kill_streak_7,"Oh, I dominate this league!","Oh, I dominate this league!",1250
vox_plr_2_kill_streak_8,"2, 4, 6, 8, Misty lives to decimate!","2, 4, 6, 8, Misty lives to decimate!",1250
vox_plr_2_kill_streak_9,Haha! You just got your ass handed to you by a chick that~weighs a buck-oh-eight!,Haha! You just got your ass handed to you by a chick that~weighs a buck-oh-eight!,1250
vox_plr_2_map_in_1forest1_0,"Hey, Marlton! Maybe we could build a tree fort!","Hey, Marlton! Maybe we could build a tree fort!",1250
vox_plr_2_map_in_1forest2_0,"Hey, Stu! Look! Trees! They're made of wood.","Hey, Stu! Look! Trees! They're made of wood.",1250
vox_plr_2_map_in_1forest3_0,I know! Let's all split up and see what happens!,I know! Let's all split up and see what happens!,1250
vox_plr_2_map_in_1forest4_0,"Trees, check. Spooky feeling, check.","Trees, check. Spooky feeling, check.",1250
vox_plr_2_map_in_2forest1_0,"Aww, you scared, Marlton? Would you like a hug?","Aww, you scared, Marlton? Would you like a hug?",1250
vox_plr_2_map_in_2forest2_0,"Keep your eyes peeled, Marley. I gotta pop a squat behind~a bush.","Keep your eyes peeled, Marley. I gotta pop a squat behind~a bush.",1250
vox_plr_2_map_in_2forest3_0,"Ugh, all these trees are making my nose itchy.","Ugh, all these trees are making my nose itchy.",1250
vox_plr_2_map_in_2forest4_0,"I get lost in these woods, I'm gonna regret it.","I get lost in these woods, I'm gonna regret it.",1250
vox_plr_2_map_in_bridge1_0,Wow. Remind me never to cross that bridge again.,Wow. Remind me never to cross that bridge again.,1250
vox_plr_2_map_in_bridge2_0,This just feels suicidal!,This just feels suicidal!,1250
vox_plr_2_map_in_bridge3_0,"Uh, yeah, we're gonna plunge to our deaths any second now.","Uh, yeah, we're gonna plunge to our deaths any second now.",1250
vox_plr_2_map_in_bridge4_0,"Uh-huh. Brilliant plan, geniuses. Let's drive over the~broken bridge.","Uh-huh. Brilliant plan, geniuses. Let's drive over the~broken bridge.",1250
vox_plr_2_map_in_bus1_0,I feel like a teenage runaway again.,I feel like a teenage runaway again.,1250
vox_plr_2_map_in_bus2_0,Take my advice and stay out of the bathrooms. Woo-hoo!,Take my advice and stay out of the bathrooms. Woo-hoo!,1250
vox_plr_2_map_in_bus3_0,"Stuhlinger, is this the kind of place you normally go~cruising?","Stuhlinger, is this the kind of place you normally go~cruising?",1250
vox_plr_2_map_in_bus4_0,"Marlton, get whatever you're looking for and let's get out~of here!","Marlton, get whatever you're looking for and let's get out~of here!",1250
vox_plr_2_map_in_corn1_0,That is a fine looking crop of corn.,That is a fine looking crop of corn.,1250
vox_plr_2_map_in_corn2_0,"Oh, keep an eye out for crop circles, Stubinger. You~believe in that junk, right?","Oh, keep an eye out for crop circles, Stubinger. You~believe in that junk, right?",1250
vox_plr_2_map_in_corn3_0,This place just keeps getting more and more confusing.,This place just keeps getting more and more confusing.,1250
vox_plr_2_map_in_corn4_0,"Hey, Stu! Corn! Go get it, boy!","Hey, Stu! Corn! Go get it, boy!",1250
vox_plr_2_map_in_diner1_0,"Don't even think about it. Misty, don't cook.","Don't even think about it. Misty, don't cook.",1250
vox_plr_2_map_in_diner2_0,"I wish this diner had a jukebox. We could dance, Marley.","I wish this diner had a jukebox. We could dance, Marley.",1250
vox_plr_2_map_in_diner4_0,All these burnt out rat holes look the same to me after a~while.,All these burnt out rat holes look the same to me after a~while.,1250
vox_plr_2_map_in_farm1_0,"Ah, the smell of a farm. Not quite the same since they~came around.","Ah, the smell of a farm. Not quite the same since they~came around.",1250
vox_plr_2_map_in_farm2_0,This place is bringing back all kinds of good memories.,This place is bringing back all kinds of good memories.,1250
vox_plr_2_map_in_farm3_0,"Huh, there's even a clothesline like Mom used to have.","Huh, there's even a clothesline like Mom used to have.",1250
vox_plr_2_map_in_farm4_0,"Okay, alright, enough of the trip down memory lane. This~is no longer a farm, it's a ruin.","Okay, alright, enough of the trip down memory lane. This~is no longer a farm, it's a ruin.",1250
vox_plr_2_map_in_fog_0,"Stuhlinger, is that smell you?","Stuhlinger, is that smell you?",1250
vox_plr_2_map_in_fog_1,I'm tripping over my own feet here!,I'm tripping over my own feet here!,1250
vox_plr_2_map_in_fog_2,I can't see three feet in front of my face!,I can't see three feet in front of my face!,1250
vox_plr_2_map_in_fog_3,Let's just wander around until we're all dead. How's that~for a plan?,Let's just wander around until we're all dead. How's that~for a plan?,1250
vox_plr_2_map_in_fog_4,"I can't see you, Stuhlinger, but I can still smell you.","I can't see you, Stuhlinger, but I can still smell you.",1250
vox_plr_2_map_in_power1_0,This is a big building. What the heck is it?,This is a big building. What the heck is it?,1250
vox_plr_2_map_in_power2_0,This place feels wrong. Really wrong.,This place feels wrong. Really wrong.,1250
vox_plr_2_map_in_power3_0,"Oh, there's nothing weird about an abandoned power~station, right?","Oh, there's nothing weird about an abandoned power~station, right?",1250
vox_plr_2_map_in_power4_0,And here we are again in Thrillsville.~Whoop-de-fuckin-doo.,And here we are again in Thrillsville.~Whoop-de-fuckin-doo.,1250
vox_plr_2_map_in_town1_0,Be it ever so humble.,Be it ever so humble.,1250
vox_plr_2_map_in_town2_0,"Hey, someplace around here I can get some new piercings?","Hey, someplace around here I can get some new piercings?",1250
vox_plr_2_map_in_town3_0,"Hey, Stu, look! A brand new town we've never been to!","Hey, Stu, look! A brand new town we've never been to!",1250
vox_plr_2_map_in_town4_0,"Maybe I'll get off ahead. I need some, uh, gun oil. Yeah,~gun oil.","Maybe I'll get off ahead. I need some, uh, gun oil. Yeah,~gun oil.",1250
vox_plr_2_map_in_tunnel1_0,"Dirty, smelly, and wet. Are we inside of Crappinger?","Dirty, smelly, and wet. Are we inside of Crappinger?",1250
vox_plr_2_map_in_tunnel2_0,"Ugh, this place just gets creepier and creepier. Just like~you, Stuhlinger.","Ugh, this place just gets creepier and creepier. Just like~you, Stuhlinger.",1250
vox_plr_2_map_in_tunnel3_0,"Stay in front of me, Gropinger! I don't want you behind me~in the dark.","Stay in front of me, Gropinger! I don't want you behind me~in the dark.",1250
vox_plr_2_map_in_tunnel4_0,"Stinklinger, would you take a bath already? I can't escape~your smell in this tunnel.","Stinklinger, would you take a bath already? I can't escape~your smell in this tunnel.",1250
vox_plr_2_map_out_2forest_0,Can't say I'm sorry to leave.,Can't say I'm sorry to leave.,1250
vox_plr_2_map_out_bridge_0,"Bridges are made for driving over, not falling through!","Bridges are made for driving over, not falling through!",1250
vox_plr_2_map_out_bus_0,"Don't worry, Stuhlinger. You'll find a new men's room to~hang out in.","Don't worry, Stuhlinger. You'll find a new men's room to~hang out in.",1250
vox_plr_2_map_out_corn_0,Oh no! No more cornfields to wander around in!,Oh no! No more cornfields to wander around in!,1250
vox_plr_2_map_out_diner_0,Not a minute too soon.,Not a minute too soon.,1250
vox_plr_2_map_out_fog_0,I was starting to think the whole planet was covered with~a thick blanket of ECH!,I was starting to think the whole planet was covered with~a thick blanket of ECH!,1250
vox_plr_2_map_out_fog_1,I thought I was a goner for sure in there.,I thought I was a goner for sure in there.,1250
vox_plr_2_map_out_fog_2,It's gonna take me an hour to dry out these jeans. Yuck.,It's gonna take me an hour to dry out these jeans. Yuck.,1250
vox_plr_2_map_out_fog_3,"Next one who walks in there on purpose, I'm leaving them.","Next one who walks in there on purpose, I'm leaving them.",1250
vox_plr_2_map_out_fog_4,"You guys go for a walk in the fog if you want, but I've~had my fill.","You guys go for a walk in the fog if you want, but I've~had my fill.",1250
vox_plr_2_map_out_power_0,"So long, junk heap!","So long, junk heap!",1250
vox_plr_2_map_out_town_0,"It may be a burnt out shell, but it's the only one we got.","It may be a burnt out shell, but it's the only one we got.",1250
vox_plr_2_map_out_tunnel_0,"Ugh, being in a tunnel with stupid-ger, claustrophobia,~plus the smell of vomit.","Ugh, being in a tunnel with stupid-ger, claustrophobia,~plus the smell of vomit.",1250
vox_plr_2_nomoney_box_0,"Oh, Mr. Boxie, why are you so expensive?","Oh, Mr. Boxie, why are you so expensive?",1250
vox_plr_2_nomoney_generic_0,"Things are tight till payday, fellas. Misty's dead broke.","Things are tight till payday, fellas. Misty's dead broke.",1250
vox_plr_2_nomoney_perk_0,"Things are tight till payday, fellas. Misty's dead broke.","Things are tight till payday, fellas. Misty's dead broke.",1250
vox_plr_2_nomoney_weapon_0,"Damn it! I was really looking forward to a new gun, too.","Damn it! I was really looking forward to a new gun, too.",1250
vox_plr_2_oh_shit_0,"Hands off the merchandise, pants rubbers!","Hands off the merchandise, pants rubbers!",1250
vox_plr_2_oh_shit_1,"Yeah, see, this is where my plan just went south.","Yeah, see, this is where my plan just went south.",1250
vox_plr_2_oh_shit_10,"Dead, dead, dead, dead, dead.","Dead, dead, dead, dead, dead.",1250
vox_plr_2_oh_shit_11,"Come on, shamblers! I got enough bullets for everybody!","Come on, shamblers! I got enough bullets for everybody!",1250
vox_plr_2_oh_shit_12,Ha ha ha ha ha! You think I'm scared of you?,Ha ha ha ha ha! You think I'm scared of you?,1250
vox_plr_2_oh_shit_13,"Step up and meet your maker, scumbags!","Step up and meet your maker, scumbags!",1250
vox_plr_2_oh_shit_14,Pop goes the head!,Pop goes the head!,1250
vox_plr_2_oh_shit_2,"A little backup would be nice, guys!","A little backup would be nice, guys!",1250
vox_plr_2_oh_shit_3,"Got myself into trouble, I can get myself out of trouble.","Got myself into trouble, I can get myself out of trouble.",1250
vox_plr_2_oh_shit_4,"Guns, don't fail me now!","Guns, don't fail me now!",1250
vox_plr_2_oh_shit_5,"Front Sites, Misty. Front Sites. Front Sites.","Front Sites, Misty. Front Sites. Front Sites.",1250
vox_plr_2_oh_shit_6,"Count your bullets, count your targets.","Count your bullets, count your targets.",1250
vox_plr_2_oh_shit_7,"You can handle this, girl! You've been through worse!","You can handle this, girl! You've been through worse!",1250
vox_plr_2_oh_shit_8,"You want some lunch, Stuhlinger? Cause I'm about to drop a~lot of meat for ya.","You want some lunch, Stuhlinger? Cause I'm about to drop a~lot of meat for ya.",1250
vox_plr_2_oh_shit_9,"Oh, shit! It's almost like Misty isn't afraid of you! Oh,~right! Cause I ain't!","Oh, shit! It's almost like Misty isn't afraid of you! Oh,~right! Cause I ain't!",1250
vox_plr_2_pap_arm_0,"Oh, pretty.","Oh, pretty.",1250
vox_plr_2_pap_arm_1,Ugh! This'll bring the punch to the party!,Ugh! This'll bring the punch to the party!,1250
vox_plr_2_pap_arm_2,"Okay, now this is what a gun should look like.","Okay, now this is what a gun should look like.",1250
vox_plr_2_pap_arm_3,"Um, what's that word Marlton uses? Splend-der-rifice?~Yeah! This is Splend-der-rifice!","Um, what's that word Marlton uses? Splend-der-rifice?~Yeah! This is Splend-der-rifice!",1250
vox_plr_2_pap_arm_4,"I don't know how it works, but I'm glad that it does.~Funtime is here again.","I don't know how it works, but I'm glad that it does.~Funtime is here again.",1250
vox_plr_2_pap_arm2_0,"Oh, well, aren't you just the Queen of Diamonds?","Oh, well, aren't you just the Queen of Diamonds?",1250
vox_plr_2_pap_arm2_1,Now this is the kind of gun that a hard-charging lady like~myself loves to get.,Now this is the kind of gun that a hard-charging lady like~myself loves to get.,1250
vox_plr_2_pap_arm2_2,"Well, thank you, sir! This here will do just fine.","Well, thank you, sir! This here will do just fine.",1250
vox_plr_2_pap_arm2_3,Ha! It's like I took a gun and fed it a bunch more guns~and it crapped out a super gun!,Ha! It's like I took a gun and fed it a bunch more guns~and it crapped out a super gun!,1250
vox_plr_2_pap_arm2_4,"I don't know how you work, Pack-a-Punchy, but I'm glad to~meet ya.","I don't know how you work, Pack-a-Punchy, but I'm glad to~meet ya.",1250
vox_plr_2_pap_hint_0,Wait a second. I've seen this kind of place before.,Wait a second. I've seen this kind of place before.,1250
vox_plr_2_pap_hint_1,"Huh, I'm getting a funny feeling in my trigger finger.","Huh, I'm getting a funny feeling in my trigger finger.",1250
vox_plr_2_pap_hint_2,"Huh. It's like someone's calling out my name, but I can't~hear anything.","Huh. It's like someone's calling out my name, but I can't~hear anything.",1250
vox_plr_2_pap_wait_0,"Sometimes I get this urge to quilt, but I push it right~down and kill something instead.","Sometimes I get this urge to quilt, but I push it right~down and kill something instead.",1250
vox_plr_2_pap_wait_1,I remember Daddy's face when the zombies got him. Makes me~angry.,I remember Daddy's face when the zombies got him. Makes me~angry.,1250
vox_plr_2_pap_wait_2,I got no patience for the details of what you're doing. I~just want you to make it go BOOM faster!,I got no patience for the details of what you're doing. I~just want you to make it go BOOM faster!,1250
vox_plr_2_pap_wait_3,It's these empty moments between zombie attacks that leave~me feeling sad.,It's these empty moments between zombie attacks that leave~me feeling sad.,1250
vox_plr_2_pap_wait_4,I just realized that I can't even remember my own mother's~face.,I just realized that I can't even remember my own mother's~face.,1250
vox_plr_2_pap_wait2_0,"I keep thinking I need a hobby other than saving~Stoopfinger, but that keeps me so busy.","I keep thinking I need a hobby other than saving~Stoopfinger, but that keeps me so busy.",1250
vox_plr_2_pap_wait2_1,"Marlton, Marlton, Marlton! Sometimes you just gotta step~up and ask for what you want!","Marlton, Marlton, Marlton! Sometimes you just gotta step~up and ask for what you want!",1250
vox_plr_2_pap_wait2_2,All I want is a shotgun filled with hellfire. All~Stuhlinger wants is a long soak in a soapy bath.,All I want is a shotgun filled with hellfire. All~Stuhlinger wants is a long soak in a soapy bath.,1250
vox_plr_2_pap_wait2_3,Gotta stay sharp. I don't want to get trapped by a bunch~of rot gobblers while I'm weapons free.,Gotta stay sharp. I don't want to get trapped by a bunch~of rot gobblers while I'm weapons free.,1250
vox_plr_2_pap_wait2_4,"Come on, Mr. Pack-a-Punch! Gimme gimme gimme gimme gimme!","Come on, Mr. Pack-a-Punch! Gimme gimme gimme gimme gimme!",1250
