alias,mature,safe,range
vox_plr_2_place_sw_world_0,I think I can find a better place for this.,I think I can find a better place for this.,1250
vox_plr_2_place_ts_0,This looks like a good place to set this up.,This looks like a good place to set this up.,1250
vox_plr_2_place_turbine_0,This looks like a good place to put a turban.,This looks like a good place to put a turban.,1250
vox_plr_2_power_on_0,Alright! Now we got some power!,Alright! Now we got some power!,1250
vox_plr_2_power_on_1,The power's on! Seems like that's always the first thing~we do when we go somewhere new.,The power's on! Seems like that's always the first thing~we do when we go somewhere new.,1250
vox_plr_2_powerup_ammo_0,Woo! Good news! We just got loaded up!,Woo! Good news! We just got loaded up!,1250
vox_plr_2_powerup_ammo_1,"Haha, now there's a bit of luck!","Haha, now there's a bit of luck!",1250
vox_plr_2_powerup_ammo_2,Make them count! You never know when we'll get another~one!,Make them count! You never know when we'll get another~one!,1250
vox_plr_2_powerup_ammo_3,"Max fuckin' ammo, alright!",Max Ammo! All right!,1250
vox_plr_2_powerup_carp_0,Boarding up the windows for us? How kind.,Boarding up the windows for us? How kind.,1250
vox_plr_2_powerup_carp_1,"It ain't much, but it's better than nothing.","It ain't much, but it's better than nothing.",1250
vox_plr_2_powerup_carp_2,"Carpenter? Sure, we'll take all the help we can get.","Carpenter? Sure, we'll take all the help we can get.",1250
vox_plr_2_powerup_double_0,"Ooh, it's payday, boys! We just got ourselves double~points!","Ooh, it's payday, boys! We just got ourselves double~points!",1250
vox_plr_2_powerup_double_1,Ha! It's like they're giving it away!,Ha! It's like they're giving it away!,1250
vox_plr_2_powerup_double_2,Now's our chance to rack up the cash!,Now's our chance to rack up the cash!,1250
vox_plr_2_powerup_double_3,"Well, how's that for motivation?","Well, how's that for motivation?",1250
vox_plr_2_powerup_firesale_0,Stock up on weapons! The box is feeling generous!,Stock up on weapons! The box is feeling generous!,1250
vox_plr_2_powerup_firesale_1,Box is having a gun sale! Let's get to it!,Box is having a gun sale! Let's get to it!,1250
vox_plr_2_powerup_firesale_2,Now who doesn't like free stuff?,Now who doesn't like free stuff?,1250
vox_plr_2_powerup_insta_0,"Hit em fast, hit em hard!","Hit em fast, hit em hard!",1250
vox_plr_2_powerup_insta_1,You rotbags are getting knocked the fuck out!,You rotbags are getting knocked out!,1250
vox_plr_2_powerup_insta_2,Who wants to mess with Misty?,Who wants to mess with Misty?,1250
vox_plr_2_powerup_insta_3,"Oh, let's go start some trouble!","Oh, let's go start some trouble!",1250
vox_plr_2_powerup_nuke_0,Ha ha! That shot him up!,Ha ha! That shot him up!,1250
vox_plr_2_powerup_nuke_1,Woo! That was a big one!,Woo! That was a big one!,1250
vox_plr_2_powerup_nuke_2,Looks like we just bought ourselves some time!,Looks like we just bought ourselves some time!,1250
vox_plr_2_powerup_nuke_3,Just what I wanted. A nice big boom to shut them up.,Just what I wanted. A nice big boom to shut them up.,1250
vox_plr_2_react_stink_0,Oh boy! I'm gonna need a long shower after this!,Oh boy! I'm gonna need a long shower after this!,1250
vox_plr_2_react_stink_1,"I know I'm a bit stinky, but it ain't no worse than when I~worked on the farm.","I know I'm a bit stinky, but it ain't no worse than when I~worked on the farm.",1250
vox_plr_2_react_stink_2,I know! I reek pretty bad!,I know! I reek pretty bad!,1250
vox_plr_2_react_stink_3,Ugh! It's not me!,Ugh! It's not me!,1250
vox_plr_2_rebuild_boards_0,I'm only doing this for the money.,I'm only doing this for the money.,1250
vox_plr_2_rebuild_boards_1,"This'll hold him! For about ten seconds, anyway.","This'll hold him! For about ten seconds, anyway.",1250
vox_plr_2_respond_ghost_0,"What was that? I swear, I felt something breathing on my~neck.","What was that? I swear, I felt something breathing on my~neck.",1250
vox_plr_2_respond_ghost_1,"I ain't afraid. You better try spooking someone else, you~bitch-ass ghost.","I ain't afraid. You better try spooking someone else, you~bitch-ass ghost.",1250
vox_plr_2_respond_stuhlinger_0,"Ah, put a sock in it, stupid jerk! Before I use my boot.","Ah, put a sock in it, stupid jerk! Before I use my boot.",1250
vox_plr_2_respond_stuhlinger_1,"No one cares what your brain buddy tells you, Drool~Finger.","No one cares what your brain buddy tells you, Drool~Finger.",1250
vox_plr_2_respond_stuhlinger_2,"Ha! I know one thing about the voice in your head, stool~finger. He can't be all that smart if he wants to talk to|you.","Ha! I know one thing about the voice in your head, stool~finger. He can't be all that smart if he wants to talk to|you.",1250
vox_plr_2_respond_stuhlinger_3,"Hey, stupid jerk! Will you do me a favor and shut the fuck~up? Honestly, you just go on and on and on!","Strollfinger, will you do me a favor and just shut up?~Honestly, you just go on and on and on.",1250
vox_plr_2_response_stink_0,"Dude, what is wrong with you? Seriously, you reek.","Dude, what is wrong with you? Seriously, you reek.",1250
vox_plr_2_response_stink_1,Someone let one go!,Someone let one go!,1250
vox_plr_2_riv_resp_kill_headshot_0,"Oh, you've been taking lessons, Marlton?","Oh, you've been taking lessons, Marlton?",1250
vox_plr_2_riv_resp_kill_headshot_1,Wow! Marlton's stepping up his game!,Wow! Marlton's stepping up his game!,1250
vox_plr_2_riv_resp_surrounded_0,"Shit, Marlton! How'd you let that happen?","Come on, Marlton! How'd you let that happen?",1250
vox_plr_2_riv_resp_surrounded_1,Shit flickers and trouble! Try not to laugh!,Shit flickers and trouble! Try not to laugh!,1250
vox_plr_2_sloth_1st_bottle_0,"Hey, how about something to drink?","Hey, how about something to drink?",1250
vox_plr_2_sloth_clears_path_0,"Nice going, big guy! You smashed the shit out of that!","Nice going, big guy! You smashed that real good!",1250
vox_plr_2_sloth_crawler_0,Can't the big guy take these runts hostage?,Can't the big guy take these runts hostage?,1250
vox_plr_2_sloth_crawler_1,"Aw, where's that giant dude when you need him?","Aw, where's that giant dude when you need him?",1250
vox_plr_2_sloth_crawler_2,We ought to get the big dude to show these crawlers who's~boss.,We ought to get the big dude to show these crawlers who's~boss.,1250
vox_plr_2_sloth_encounter_0,Great! Let's hope the Z-Bags can't get in.,Great! Let's hope the Z-Bags can't get in.,1250
vox_plr_2_sloth_encounter_1,I reckon we should bust the poor lug out of his cell.,I reckon we should bust the poor lug out of his cell.,1250
vox_plr_2_sloth_generic_feed_0,"You want the sweet stuff, don't you?","You want the sweet stuff, don't you?",1250
vox_plr_2_sloth_generic_feed_1,Would you like some of this?,Would you like some of this?,1250
vox_plr_2_sloth_generic_feed_2,I got something for ya.,I got something for ya.,1250
vox_plr_2_sloth_generic_feed_3,This is for you.,This is for you.,1250
vox_plr_2_sloth_retreat_cell_0,He's taking off again!,He's taking off again!,1250
vox_plr_2_sloth_run_0,"Hey, where are you going?","Hey, where are you going?",1250
vox_plr_2_sloth_unlocked_0,"Oh, he's scared.","Oh, he's scared.",1250
vox_plr_2_stay_topside_0,Shouldn't we be looking to explore a little?,Shouldn't we be looking to explore a little?,1250
vox_plr_2_stuhlinger_madness_0,"Ah, have we just made things worse?","Ah, have we just made things worse?",1250
vox_plr_2_throw_bomb_0,Is that it? Kinda disappointing.,Is that it? Kinda disappointing.,1250
vox_plr_2_throw_bomb_1,Is it on a timer or something?,Is it on a timer or something?,1250
vox_plr_2_throw_bomb_2,I don't get it. What does it actually do?,I don't get it. What does it actually do?,1250
vox_plr_2_wall_withdrawl_0,I kinda need this after all.,I kinda need this after all.,1250
vox_plr_2_wall_withdrawl_1,I knew I'd come back for this one day!,I knew I'd come back for this one day!,1250
vox_plr_2_wall_withdrawl_2,Ha! Glad to see this was still here!,Ha! Glad to see this was still here!,1250
vox_plr_2_weapon_storage_0,You can stay right here. I might need you later.,You can stay right here. I might need you later.,1250
vox_plr_2_weapon_storage_1,"I like to know where my weapons are gonna be, in case I~need something in a pinch.","I like to know where my weapons are gonna be, in case I~need something in a pinch.",1250
vox_plr_2_weapon_storage_2,Looks like just the right spot for this.,Looks like just the right spot for this.,1250
vox_plr_2_weapon_storage_3,I'll come back when I need you.,I'll come back when I need you.,1250
vox_plr_2_weapon_storage_4,Least I know I can always get something here.,Least I know I can always get something here.,1250
vox_plr_2_weapon_storage_5,Always a good idea to keep a little firepower stowed away.,Always a good idea to keep a little firepower stowed away.,1250
vox_plr_2_weapon_storage_6,I think I'll lock this up for when I really need it.,I think I'll lock this up for when I really need it.,1250
vox_plr_2_wpck_57_0,Only one this time? Doesn't really matter. I'm still gonna~fuck shit up.,Only one this time. Doesn't really matter. I'm still gonna~mess them up.,1250
vox_plr_2_wpck_57_1,Some people say less is more. They're wrong. More is more.,Some people say less is more. They're wrong. More is more.,1250
vox_plr_2_wpck_dsr50_0,"Hey, Poopfinger, you need to use the bathroom. You can~borrow my scope.","Hey, Poopfinger, you need to use the bathroom. You can~borrow my scope.",1250
vox_plr_2_wpck_dsr50_1,Sniper Rifle? You have any idea how many freaks are out~there?,Sniper Rifle? You have any idea how many freaks are out~there?,1250
vox_plr_2_wpck_dsr50_2,Did I look happy last time you gave me one of these? No! I~fucking didn't!,"Did I look happy last time you gave me one of these? No, I~didn't.",1250
vox_plr_2_wpck_duel57_0,What? Is it buy one get one free or something?,What? Is it buy one get one free or something?,1250
vox_plr_2_wpck_duel57_1,Really? Why not two Ray Guns?,Really? Why not two Ray Guns?,1250
vox_plr_2_wpck_duel57_2,I'll take them both. Thank you very much.,I'll take them both. Thank you very much.,1250
vox_plr_2_wpck_fal_0,"Once again, we rely on the classics. Fine by me.","Once again, we rely on the classics. Fine by me.",1250
vox_plr_2_wpck_fal_1,I don't think there's a soul alive who ain't fired one of~these.,I don't think there's a soul alive who ain't fired one of~these.,1250
vox_plr_2_wpck_fal_2,"Semi-auto, high damage. Sounds like a fun time.","Semi-auto, high damage. Sounds like a fun time.",1250
vox_plr_2_wpck_galil_0,"They call this a multi-purpose weapon, but I only plan to~use it for one thing.","They call this a multi-purpose weapon, but I only plan to~use it for one thing.",1250
vox_plr_2_wpck_galil_1,This one sure is reliable. And I like shit that don't~break easily.,"This one sure is reliable, and I don't break easily.",1250
vox_plr_2_wpck_galil_2,"Feels a little light. Hey, how about throwing in an~extended mag, buddy?","Feels a little light. Hey, how about throwing in an~extended mag, buddy?",1250
vox_plr_2_wpck_hamr_0,"When it comes to sustained fire, ain't much that can beat~this.","When it comes to sustained fire, ain't much that can beat~this.",1250
vox_plr_2_wpck_hamr_1,"Come to Misty, baby. We're gonna burn through so much~ammo.","Come to Misty, baby. We're gonna burn through so much~ammo.",1250
vox_plr_2_wpck_hamr_2,This one's a keeper for sure!,This one's a keeper for sure!,1250
vox_plr_2_wpck_judge_0,The executioner works for me. I'm in the mood to start a~fight.,The executioner works for me. I'm in the mood to start a~fight.,1250
vox_plr_2_wpck_judge_1,Now that there is a thing of beauty. Destructive beauty.,Now that there is a thing of beauty. Destructive beauty.,1250
vox_plr_2_wpck_judge_2,Who wants to say hello to my personal executioner?,Who wants to say hello to my personal executioner?,1250
vox_plr_2_wpck_kap_0,Cap 40? Huh! Can't beat the balancing act on this little~baby.,Cap 40? Huh! Can't beat the balancing act on this little~baby.,1250
vox_plr_2_wpck_kap_1,"Gotta admit, sometimes I miss the buzz you get from~recoil.","Gotta admit, sometimes I miss the buzz you get from~recoil.",1250
vox_plr_2_wpck_kap_2,"Show me a fully automatic pistol, and I'll show you my~happy face.","Show me a fully automatic pistol, and I'll show you my~happy face.",1250
vox_plr_2_wpck_knife_0,Carving up freaks from a distance? I love it!,Carving up freaks from a distance? I love it!,1250
vox_plr_2_wpck_knife_1,"Piece of advice, stool licker. Don't keep these in your~pockets. Could take your ballistics right off.","Piece of advice, stool licker. Don't keep these in your~pockets. Could take your ballistics right off.",1250
vox_plr_2_wpck_knife_2,"Kinda on the tiddly side. Wait, what? The blades shoot~out? That's awesome!","Kinda on the tiddly side. Wait, what? The blades shoot~out? That's awesome!",1250
vox_plr_2_wpck_m1216_0,It's like you knew my heart's desire!,It's like you knew my heart's desire!,1250
vox_plr_2_wpck_m1216_1,"Ooh, start digging graves, fellas! Misty is ready to work!","Ooh, start digging graves, fellas! Misty is ready to work!",1250
vox_plr_2_wpck_m1216_2,This is what I want! Each and every time! Got it?,This is what I want! Each and every time! Got it?,1250
vox_plr_2_wpck_m1216_3,"Oh, I am truly blessed.","Oh, I am truly blessed.",1250
vox_plr_2_wpck_m1216_4,Woo! Woo! I hit the jackpot this time!,Woo! Woo! I hit the jackpot this time!,1250
vox_plr_2_wpck_m32_0,Yeah! Let's take the roof off of this place!,Yeah! Let's take the roof off of this place!,1250
vox_plr_2_wpck_m32_1,"Firing off grenades in an enclosed space. Sure, what could~go wrong?","Firing off grenades in an enclosed space. Sure, what could~go wrong?",1250
vox_plr_2_wpck_m32_2,These things will take your darn face off if you ain't~careful. Screw it. I like living on the edge.,These things will take your darn face off if you ain't~careful. Screw it. I like living on the edge.,1250
vox_plr_2_wpck_m82a1_0,Maybe I'll just wave it at him. See if that works.,Maybe I'll just wave it at him. See if that works.,1250
vox_plr_2_wpck_m82a1_1,"Sure, it's powerful, but do you expect me to go perch on a~mountain?","Sure, it's powerful, but do you expect me to go perch on a~mountain?",1250
vox_plr_2_wpck_m82a1_2,"Sure, it's all fun and games until they're right on top of~ya!","Sure, it's all fun and games until they're right on top of~ya!",1250
vox_plr_2_wpck_monkey_0,Ha! Monkey Bomb! I love these little guys!,Ha! Monkey Bomb! I love these little guys!,1250
vox_plr_2_wpck_monkey_1,I'm so glad you're just a toy. Hurting real monkeys is not~cool.,I'm so glad you're just a toy. Hurting real monkeys is not~cool.,1250
vox_plr_2_wpck_monkey_2,"You sure know how to impress me, monkey. It's not that~hard, really. Just blow some shit up.","You sure know how to impress me, monkey. It's not that~hard, really. Just blow some stuff up.",1250
vox_plr_2_wpck_mtar_0,"Huh, nothing too fancy. But sometimes you gotta appreciate~a good all-rounder.","Huh, nothing too fancy. But sometimes you gotta appreciate~a good all-rounder.",1250
vox_plr_2_wpck_mtar_1,This'll work just fine in almost any situation.,This'll work just fine in almost any situation.,1250
vox_plr_2_wpck_mtar_2,You'll get no complaints from me. This one's a keeper for~sure.,You'll get no complaints from me. This one's a keeper for~sure.,1250
vox_plr_2_wpck_paralyzer_0,"Aside from occasional overheating, this is a bucket load~of fun.","Aside from occasional overheating, this is a bucket load~of fun.",1250
vox_plr_2_wpck_paralyzer_1,Ha! They always have that I-know-I'm-fucked look on their~face when you hit them with this.,Ha! They always have that look on their face when you hit~them with this.,1250
vox_plr_2_wpck_paralyzer_2,Why do I suspect infinite ammo gonna come with strings~attached?,Why do I suspect infinite ammo gonna come with strings~attached?,1250
vox_plr_2_wpck_python_0,"Ooh, I like the buzz it gives me when it goes off.","Ooh, I like the buzz it gives me when it goes off.",1250
vox_plr_2_wpck_python_1,Who gives a shit about accuracy when you've got one of~these?,Who gives a about accuracy when you've got one of these?,1250
vox_plr_2_wpck_python_2,Now this is one way to win an argument.,Now this is one way to win an argument.,1250
vox_plr_2_wpck_ray_0,Ha! You sure are powerful for such a little thing.,Ha! You sure are powerful for such a little thing.,1250
vox_plr_2_wpck_ray_1,This'll make their blood boil!,This'll make their blood boil!,1250
vox_plr_2_wpck_ray_2,A ray gun? For me? Is it my birthday or something?,A ray gun? For me? Is it my birthday or something?,1250
vox_plr_2_wpck_rpg_0,"Put your ear plugs in, stupid finger. I plan on making a~whole lot of noise.","Put your ear plugs in, stupid finger. I plan on making a~whole lot of noise.",1250
vox_plr_2_wpck_rpg_1,Fighting at close quarters gets real interesting with one~of these.,Fighting at close quarters gets real interesting with one~of these.,1250
vox_plr_2_wpck_rpg_2,At least the noise will drown out Droolfinger's whiny-ass~voice.,At least the noise will drown out Droolfinger's whiny-ass~voice.,1250
vox_plr_2_wpck_saiga12_0,"Aw, my stick of boom will stick it to him good!","Aw, my stick of boom will stick it to him good!",1250
vox_plr_2_wpck_saiga12_1,Daddy always kept one of these on hand. In case I was~getting married.,Daddy always kept one of these on hand. In case I was~getting married.,1250
vox_plr_2_wpck_saiga12_2,Ha! Nothing says fuck you like a shotgun!,Nothing says I love you like a shotgun.,1250
vox_plr_2_wpck_smr_0,"Semi-auto or not, they're still gonna be fully dead!","Semi-auto or not, they're still gonna be fully dead!",1250
vox_plr_2_wpck_smr_1,Don't care too much about low recoil. I like to feel a~weapon's power.,Don't care too much about low recoil. I like to feel a~weapon's power.,1250
vox_plr_2_wpck_smr_2,"So long as they're within range, this'll do me just fine.","So long as they're within range, this'll do me just fine.",1250
vox_plr_3_activate_bomb_0,It appears that we have traversed our own timeline!,It appears that we have traversed our own timeline!,1250
vox_plr_3_activate_bomb_1,I dare not speculate on the paradox we may have created.,I dare not speculate on the paradox we may have created.,1250
vox_plr_3_activate_bomb_2,Could this same technology be in part responsible for our~ongoing sense of deja vu?,Could this same technology be in part responsible for our~ongoing sense of deja vu?,1250
vox_plr_3_ammo_drop_0,"A few scraps, thrown the needy.","A few scraps, thrown the needy.",1250
vox_plr_3_ammo_drop_1,"That's better than nothing, albeit by the tiniest of~margins.","That's better than nothing, albeit by the tiniest of~margins.",1250
vox_plr_3_ammo_drop_2,Never look a gift horse in the mouth. Horses can and will~bite if provoked.,Never look a gift horse in the mouth. Horses can and will~bite if provoked.,1250
vox_plr_3_ammo_low_0,"Ultimately, I knew my fate would come down to diminished~ammo!","Ultimately, I knew my fate would come down to diminished~ammo!",1250
vox_plr_3_ammo_low_1,Perhaps this ammo deficiency is only temporary.,Perhaps this ammo deficiency is only temporary.,1250
vox_plr_3_ammo_low_2,"At this point, I would like to draw my attention to my~rather dire ammunition situation!","At this point, I would like to draw my attention to my~rather dire ammunition situation!",1250
vox_plr_3_ammo_low_3,My ammunition is rapidly approaching zero level!,My ammunition is rapidly approaching zero level!,1250
vox_plr_3_ammo_low_4,"I could complain about ammo, but what good would it do?","I could complain about ammo, but what good would it do?",1250
vox_plr_3_ammo_out_0,"Okay, it appears things can go from bad to worse.","Okay, it appears things can go from bad to worse.",1250
vox_plr_3_ammo_out_1,"Sadly, my weapons are now completely empty.","Sadly, my weapons are now completely empty.",1250
vox_plr_3_ammo_out_2,"Soon, I fear, the grim specter of death will place his icy~hand upon my shoulder.","Soon, I fear, the grim specter of death will place his icy~hand upon my shoulder.",1250
vox_plr_3_ammo_out_3,"This is unfortunate, especially for oneself.","This is unfortunate, especially for oneself.",1250
vox_plr_3_ammo_out_4,Am-mu-ni-tion! How better may I express my rather urgent~need?,Am-mu-ni-tion! How better may I express my rather urgent~need?,1250
vox_plr_3_ammo_out_5,I knew this moment would come. The moment when all~ammunition is expended.,I knew this moment would come. The moment when all~ammunition is expended.,1250
vox_plr_3_ammo_switch_0,This seems like a good moment to switch weapons!,This seems like a good moment to switch weapons!,1250
vox_plr_3_ammo_switch_1,"My primary is empty! Ooh, but what of my secondary?","My primary is empty! Ooh, but what of my secondary?",1250
vox_plr_3_ammo_switch_2,"At this juncture, I should perhaps try with my other~weapon.","At this juncture, I should perhaps try with my other~weapon.",1250
vox_plr_3_ammo_switch_3,Surely one of my weapons has ammo?,Surely one of my weapons has ammo?,1250
vox_plr_3_ammo_switch_4,"At this moment, I suspect that I will fare better with my~other weapon.","At this moment, I suspect that I will fare better with my~other weapon.",1250
vox_plr_3_ammo_switch_5,"This weapon is clearly empty, but what of my other?","This weapon is clearly empty, but what of my other?",1250
vox_plr_3_bank_deposit_0,"Evidently, I have no option but to trust you with this.","Evidently, I have no option but to trust you with this.",1250
vox_plr_3_bank_deposit_1,I would feel safer not carrying this around in my pocket.~You never know what might happen.,I would feel safer not carrying this around in my pocket.~You never know what might happen.,1250
vox_plr_3_bank_withdrawl_0,The lack of paperwork involved in the process is somewhat~surprising.,The lack of paperwork involved in the process is somewhat~surprising.,1250
vox_plr_3_bank_withdrawl_1,"Um, shouldn't you give me a receipt?","Um, shouldn't you give me a receipt?",1250
vox_plr_3_box_move_0,Perhaps your disappearances are scheduled to occur at~predetermined intervals.,Perhaps your disappearances are scheduled to occur at~predetermined intervals.,1250
vox_plr_3_box_move_1,"Ah, such is life. Our heart's desires perpetually beyond~our reach.","Ah, such is life. Our heart's desires perpetually beyond~our reach.",1250
vox_plr_3_box_move_2,I know now that your only purpose is to taunt and torture~us!,I know now that your only purpose is to taunt and torture~us!,1250
vox_plr_3_box_move_3,"I would laugh at the irony, but there is none. Only~tragedy.","I would laugh at the irony, but there is none. Only~tragedy.",1250
vox_plr_3_box_move_4,"We will find you by a process of elimination, if nothing~else.","We will find you by a process of elimination, if nothing~else.",1250
vox_plr_3_box_move_5,This feels a lot like persecution.,This feels a lot like persecution.,1250
vox_plr_3_build_add_0,I shall create something from my own feverish imagination.,I shall create something from my own feverish imagination.,1250
vox_plr_3_build_add_1,It seems that this component is integral to the final~design.,It seems that this component is integral to the final~design.,1250
vox_plr_3_build_add_2,"Unless I'm mistaken, which I doubt, this appears to go~here.","Unless I'm mistaken, which I doubt, this appears to go~here.",1250
vox_plr_3_build_add_3,"I am not yet sure what I'm making, but I will soon enough.","I am not yet sure what I'm making, but I will soon enough.",1250
vox_plr_3_build_add_4,"Ooh, these items go together most amicably.","Ooh, these items go together most amicably.",1250
vox_plr_3_build_add_5,I will construct this device for the benefit of us all.,I will construct this device for the benefit of us all.,1250
vox_plr_3_build_add_6,Russman and Stuhlinger are far better suited for manual~labor. Pity they lack the intellect to make anything|useful.,Russman and Stuhlinger are far better suited for manual~labor. Pity they lack the intellect to make anything|useful.,1250
vox_plr_3_build_add_7,I believe I am making progress!,I believe I am making progress!,1250
vox_plr_3_build_add_8,"When complete, I am sure that this will be most useful.","When complete, I am sure that this will be most useful.",1250
vox_plr_3_build_add_9,"The process itself is tedious, but the ends justify the~means.","The process itself is tedious, but the ends justify the~means.",1250
vox_plr_3_build_hc_drop_0,"At this moment, I see no benefit to carrying this around.","At this moment, I see no benefit to carrying this around.",1250
vox_plr_3_build_hc_final_0,"This contraption appears to serve one purpose only.~Fortunately, chopping up the undead is a worthwhile one.","This contraption appears to serve one purpose only.~Fortunately, chopping up the undead is a worthwhile one.",1250
vox_plr_3_build_hc_pickup_0,"Who left this here? Someone could really hurt themself,~you know!","Who left this here? Someone could really hurt themself,~you know!",1250
vox_plr_3_build_hc_take_0,"Oh, I should be careful when carrying this device, lest I~have some blade-related mishap.","Oh, I should be careful when carrying this device, lest I~have some blade-related mishap.",1250
vox_plr_3_build_need_part_0,"Oh dear. Once again, I must face the horde in order to~locate an item of indeterminate purpose.","Oh dear. Once again, I must face the horde in order to~locate an item of indeterminate purpose.",1250
vox_plr_3_build_need_part_1,I will return more suitably equipped.,I will return more suitably equipped.,1250
vox_plr_3_build_need_part_2,"Ah, yes, like so many things in life, something is~missing.","Ah, yes, like so many things in life, something is~missing.",1250
vox_plr_3_build_pickup_0,"Huh, this is some kind of... something.","Huh, this is some kind of... something.",1250
vox_plr_3_build_pickup_1,I will keep this to hand.,I will keep this to hand.,1250
vox_plr_3_build_pickup_10,I found something!,I found something!,1250
vox_plr_3_build_pickup_11,I can thoroughly imagine what germs come with this object.,I can thoroughly imagine what germs come with this object.,1250
vox_plr_3_build_pickup_2,This appears to be a component of something.,This appears to be a component of something.,1250
vox_plr_3_build_pickup_3,I have found an object of some kind.,I have found an object of some kind.,1250
vox_plr_3_build_pickup_4,"Ooh, it may be wise to keep hold of this.","Ooh, it may be wise to keep hold of this.",1250
vox_plr_3_build_pickup_5,Tis this a dagger which I see before me? Clearly not. I~was just quoting the bard.,Tis this a dagger which I see before me? Clearly not. I~was just quoting the bard.,1250
vox_plr_3_build_pickup_6,"Though I have no purpose in mind, I will take this~nonetheless.","Though I have no purpose in mind, I will take this~nonetheless.",1250
vox_plr_3_build_pickup_7,"Unless anyone objects, I intend to keep this.","Unless anyone objects, I intend to keep this.",1250
vox_plr_3_build_pickup_8,"I cannot imagine why we will need this, but no doubt we~will.","I cannot imagine why we will need this, but no doubt we~will.",1250
vox_plr_3_build_pickup_9,No one would leave this here without good reason. Or would~they?,No one would leave this here without good reason. Or would~they?,1250
vox_plr_3_build_stm_drop_0,I don't even like this thing.,I don't even like this thing.,1250
vox_plr_3_build_stm_final_0,"Judging by the components alone, this would appear to be~some kind of launching device.","Judging by the components alone, this would appear to be~some kind of launching device.",1250
vox_plr_3_build_stm_pickup_0,It is with considerable reluctance that I take this cursed~contraption.,It is with considerable reluctance that I take this cursed~contraption.,1250
vox_plr_3_build_stm_take_0,Of course! It's a death trap!,Of course! It's a death trap!,1250
vox_plr_3_build_sw_drop_0,Nope. Just too heavy for me right now.,Nope. Just too heavy for me right now.,1250
vox_plr_3_build_sw_final_0,"Audio-visual equipment has always been something of a~speciality to me. Eh, Russman?","Audio-visual equipment has always been something of a~speciality to me. Eh, Russman?",1250
vox_plr_3_build_sw_pickup_0,I predict with absolute certainty that we will soon need~this item.,I predict with absolute certainty that we will soon need~this item.,1250
vox_plr_3_build_sw_take_0,I am sure I will find a purpose for this. Eventually.,I am sure I will find a purpose for this. Eventually.,1250
vox_plr_3_build_swap_0,"A simple trade, I think.","A simple trade, I think.",1250
vox_plr_3_build_swap_1,"If I must choose, then I choose this.","If I must choose, then I choose this.",1250
vox_plr_3_build_swap_2,I have little way of knowing which is more important.,I have little way of knowing which is more important.,1250
vox_plr_3_build_swap_3,If only I had an ant's ability to carry substantial~weight!,If only I had an ant's ability to carry substantial~weight!,1250
vox_plr_3_build_swap_4,I reserve the right to change my mind.,I reserve the right to change my mind.,1250
vox_plr_3_build_swap_5,I hope I do not regret this choice.,I hope I do not regret this choice.,1250
vox_plr_3_build_swap_6,"Yes, I understand that I cannot have both.","Yes, I understand that I cannot have both.",1250
vox_plr_3_build_swap_7,"Though I cannot be certain, I think I would rather have~this.","Though I cannot be certain, I think I would rather have~this.",1250
vox_plr_3_build_swap_8,"In reality, I have no way of knowing which of these is~more important.","In reality, I have no way of knowing which of these is~more important.",1250
vox_plr_3_build_swap_9,"At this point, I think I prefer to swap these two items.","At this point, I think I prefer to swap these two items.",1250
vox_plr_3_build_trb_drop_0,Perhaps one of my erstwhile companions will find a use for~this.,Perhaps one of my erstwhile companions will find a use for~this.,1250
vox_plr_3_build_trb_final_0,Seeing this come together elicits a strong sense of deja~vu.,Seeing this come together elicits a strong sense of deja~vu.,1250
vox_plr_3_build_trb_pickup_0,"Well, if no one else wants it.","Well, if no one else wants it.",1250
vox_plr_3_build_trb_take_0,"A TURBINE! I knew that already, of course.","A TURBINE! I knew that already, of course.",1250
vox_plr_3_build_wrong_part_0,"I suppose such errors are inevitable, given the woefully~inadequate instructions.","I suppose such errors are inevitable, given the woefully~inadequate instructions.",1250
vox_plr_3_build_wrong_part_1,Could I perhaps have some clue as to what I'm looking for?,Could I perhaps have some clue as to what I'm looking for?,1250
vox_plr_3_build_wrong_part_2,It would be easier to bring the correct parts if I~actually knew just what it is I'm building!,It would be easier to bring the correct parts if I~actually knew just what it is I'm building!,1250
vox_plr_3_crawler_attack_0,He's biting me! I feel compelled to take action now!,He's biting me! I feel compelled to take action now!,1250
vox_plr_3_crawler_attack_1,What is it you want? Do you even know?,What is it you want? Do you even know?,1250
vox_plr_3_crawler_attack_2,WHY HAVEN'T WE KILLED THIS ONE YET?!,WHY HAVEN'T WE KILLED THIS ONE YET?!,1250
vox_plr_3_crawler_attack_3,"Ah, aren't there any other ankles you can bite?","Ah, aren't there any other ankles you can bite?",1250
vox_plr_3_crawler_attack_4,You are really annoying!,You are really annoying!,1250
vox_plr_3_crawler_attack_5,"With the benefit of hindsight, I now know I should have~killed you sooner!","With the benefit of hindsight, I now know I should have~killed you sooner!",1250
vox_plr_3_crawler_attack_6,I fear infection more than anything else!,I fear infection more than anything else!,1250
vox_plr_3_crawler_kill_0,"If it's any consolation, your death was somewhat~inevitable.","If it's any consolation, your death was somewhat~inevitable.",1250
vox_plr_3_crawler_kill_1,Kindly cease your incessant uttering!,Kindly cease your incessant uttering!,1250
vox_plr_3_crawler_kill_2,"I had thought someone else might deal with you, but alas,~they did not.","I had thought someone else might deal with you, but alas,~they did not.",1250
